fileName	Label	F0[Hz]	F1[Hz]	F2[Hz]	F3[Hz]	F4[Hz]	F1[Bark]	F2[Bark]	F3[Bark]	F4[Bark]
subj_10_keggif_18_Post	E	206	663	2034	2512	3152	6	13	14	16
subj_10_keggif_33_Post	E	215	594	1949	2484	3160	6	13	14	16
subj_10_keggif_7_Post	E	221	608	2030	2370	2679	6	13	14	15
subj_10_keggif_AF2_12	E	220	607	1129	2116	3779	6	9	13	17
subj_10_keggif_AF2_42	E	217	441	1112	2189	3913	4	9	14	17
subj_10_keggif_AF2_48	E	223	353	1007	2355	3879	4	9	14	17
subj_10_keggif_MN1_11	E	251	669	1017	2485	2794	6	9	14	15
subj_10_keggif_MN1_33	E	257	649	1235	2742	3856	6	10	15	17
subj_10_keggif_MN1_6	E	246	726	1216	2161	3015	7	10	13	16
subj_10_keggif_Pre_0	E	214	539	2075	2600	3581	5	13	15	17
subj_10_keggif_Pre_35	E	207	531	2090	2845	4187	5	13	15	18
subj_10_keggif_Pre_45	E	201	492	2044	2691	3664	5	13	15	17
subj_10_peffif_16_Post	E	222	672	1907	2550	2896	6	13	15	15
subj_10_peffif_44_Post	E	212	629	1826	2622	3745	6	12	15	17
subj_10_peffif_53_Post	E	202	636	1903	2578	3396	6	13	15	16
subj_10_peffif_AF2_0	E	228	482	1526	2389	3051	5	11	14	16
subj_10_peffif_AF2_14	E	225	408	1363	2265	4111	4	10	14	18
subj_10_peffif_AF2_5	E	225	426	1372	2251	4023	4	10	14	18
subj_10_peffif_MN1_17	E	249	588	1271	2494	4050	6	10	14	18
subj_10_peffif_MN1_20	E	251	629	1191	2308	3915	6	10	14	17
subj_10_peffif_Pre_22	E	213	587	1905	2847	4030	6	13	15	18
subj_10_peffif_Pre_33	E	210	593	1943	2723	4154	6	13	15	18
subj_10_peffif_Pre_42	E	210	556	1876	2800	4176	5	12	15	18
subj_10_tessif_12_Post	E	207	596	1894	2486	2904	6	13	14	15
subj_10_tessif_3_Post	E	213	638	1906	2806	3042	6	13	15	16
subj_10_tessif_40_Post	E	216	611	1884	2830	3319	6	12	15	16
subj_10_tessif_AF2_13	E	224	529	1178	1855	3088	5	9	12	16
subj_10_tessif_AF2_29	E	238	429	1278	2518	4023	4	10	14	18
subj_10_tessif_AF2_38	E	231	440	1129	2506	3923	4	9	14	17
subj_10_tessif_MN1_34	E	259	302	979	2386	4188	3	8	14	18
subj_10_tessif_MN1_38	E	247	654	1155	2231	4225	6	9	14	18
subj_10_tessif_MN1_46	E	273	652	1087	2449	4281	6	9	14	18
subj_10_tessif_Pre_1	E	210	528	1977	2844	4199	5	13	15	18
subj_10_tessif_Pre_34	E	198	576	1987	2838	4252	6	13	15	18
subj_10_tessif_Pre_8	E	216	525	1944	2948	4293	5	13	16	18
subj_11_keggif_15_Post	E	220	546	2378	2877	4772	5	14	15	19
subj_11_keggif_24_Post	E	217	520	2174	2602	3198	5	13	15	16
subj_11_keggif_39_Post	E	214	578	2352	2740	4658	6	14	15	19
subj_11_keggif_AF2_22	E	261	690	2313	2847	4148	6	14	15	18
subj_11_keggif_AF2_27	E	218	612	2062	2718	4051	6	13	15	18
subj_11_keggif_AF2_37	E	223	660	2081	2815	4525	6	13	15	18
subj_11_keggif_MN1_11	E	242	719	2108	2653	3542	7	13	15	17
subj_11_keggif_MN1_14	E	239	637	2266	2851	4164	6	14	15	18
subj_11_keggif_MN1_37	E	246	692	2236	2724	4268	6	14	15	18
subj_11_keggif_Pre_23	E	221	562	2236	2891	4497	5	14	15	18
subj_11_keggif_Pre_44	E	219	583	2342	2903	4523	6	14	15	18
subj_11_keggif_Pre_7	E	213	551	2361	2945	4317	5	14	16	18
subj_11_peffif_16_Post	E	215	601	2147	3008	4522	6	13	16	18
subj_11_peffif_25_Post	E	219	590	2107	2938	4397	6	13	15	18
subj_11_peffif_38_Post	E	217	581	2090	2915	4468	6	13	15	18
subj_11_peffif_AF2_19	E	242	668	2144	2976	4607	6	13	16	19
subj_11_peffif_AF2_31	E	230	541	2175	2973	4602	5	13	16	19
subj_11_peffif_AF2_52	E	222	645	2263	2870	4238	6	14	15	18
subj_11_peffif_MN1_20	E	253	729	2075	2877	4112	7	13	15	18
subj_11_peffif_MN1_3	E	234	694	2106	2866	3325	7	13	15	16
subj_11_peffif_MN1_4	E	227	664	2173	2835	2918	6	13	15	15
subj_11_peffif_Pre_26	E	211	589	1971	2930	4438	6	13	15	18
subj_11_peffif_Pre_42	E	209	597	2185	2946	4376	6	13	16	18
subj_11_peffif_Pre_50	E	212	616	2226	3304	4283	5	14	16	18
subj_11_tessif_11_Post	E	216	474	2041	2873	4492	5	13	15	18
subj_11_tessif_30_Post	E	229	592	2125	3180	4955	6	13	16	19
subj_11_tessif_52_Post	E	214	452	1998	2566	3740	5	13	14	17
subj_11_tessif_AF2_34	E	214	538	2150	2959	4617	5	13	16	19
subj_11_tessif_AF2_42	E	223	557	2120	2953	4518	5	13	16	18
subj_11_tessif_AF2_46	E	227	598	2327	3170	4611	6	14	16	19
subj_11_tessif_MN1_6	E	229	643	2078	2950	4387	6	13	16	18
subj_11_tessif_MN1_8	E	232	677	2070	2936	4458	6	13	15	18
subj_11_tessif_MN1_9	E	231	649	2077	2964	4538	6	13	16	18
subj_11_tessif_Pre_1	E	187	536	2043	2971	4394	5	13	16	18
subj_11_tessif_Pre_45	E	208	590	2017	2886	4487	6	13	15	18
subj_11_tessif_Pre_47	E	214	554	2118	3082	4673	5	13	16	19
subj_14_keggif_18_Post	E	228	438	2287	2978	3653	4	14	16	17
subj_14_keggif_30_Post	E	224	390	1849	2912	3560	4	12	15	17
subj_14_keggif_42_Post	E	251	500	2108	3012	3537	5	13	16	17
subj_14_keggif_AF2_10	E	242	522	1118	2783	3162	5	9	15	16
subj_14_keggif_AF2_13	E	256	511	1551	2494	3276	5	11	14	16
subj_14_keggif_AF2_22	E	251	458	1468	2552	3150	5	11	15	16
subj_14_keggif_MN1_2	E	229	457	1344	2476	3097	5	10	14	16
subj_14_keggif_MN1_34	E	287	393	1002	3112	4114	4	9	16	18
subj_14_keggif_MN1_43	E	247	365	1353	2829	3986	4	10	15	18
subj_14_keggif_Pre_31	E	245	440	2018	2917	3693	4	13	15	17
subj_14_keggif_Pre_47	E	234	476	2364	3129	3621	5	14	16	17
subj_14_keggif_Pre_7	E	231	478	2160	2901	3582	5	13	15	17
subj_14_peffif_15_Post	E	242	539	1919	2993	3921	5	13	16	17
subj_14_peffif_20_Post	E	241	599	1262	2083	3193	6	10	13	16
subj_14_peffif_4_Post	E	244	590	2046	3118	4007	6	13	16	18
subj_14_peffif_AF2_21	E	275	699	1602	2710	3739	7	11	15	17
subj_14_peffif_AF2_42	E	262	665	1423	2665	3720	6	11	15	17
subj_14_peffif_AF2_45	E	139	472	1522	2950	4087	5	11	16	18
subj_14_peffif_MN1_10	E	256	495	1488	2765	4067	5	11	15	18
subj_14_peffif_MN1_20	E	235	451	1639	2939	4045	5	12	15	18
subj_14_peffif_MN1_48	E	281	400	1326	2809	3707	4	10	15	17
subj_14_peffif_Pre_1	E	221	632	1996	3099	4144	6	13	16	18
subj_14_peffif_Pre_21	E	234	457	2064	2597	3455	5	13	15	17
subj_14_peffif_Pre_52	E	247	493	2034	2995	4079	5	13	16	18
subj_14_tessif_14_Post	E	239	513	1904	3080	3948	5	13	16	18
subj_14_tessif_35_Post	E	248	494	1942	3015	3975	5	13	16	18
subj_14_tessif_51_Post	E	233	604	1979	3031	3926	6	13	16	17
subj_14_tessif_AF2_34	E	257	583	1756	2843	4135	6	12	15	18
subj_14_tessif_AF2_51	E	258	437	1465	2749	4072	4	11	15	18
subj_14_tessif_AF2_6	E	239	589	1587	3022	4052	6	11	16	18
subj_14_tessif_MN1_39	E	262	433	1320	2904	4145	4	10	15	18
subj_14_tessif_MN1_5	E	254	495	1604	2437	2977	5	11	14	16
subj_14_tessif_MN1_8	E	237	592	1562	3041	4083	6	11	16	18
subj_14_tessif_Pre_15	E	224	492	2022	3129	4182	5	13	16	18
subj_14_tessif_Pre_36	E	121	592	2081	3215	4141	6	13	16	18
subj_14_tessif_Pre_40	E	241	542	2064	3020	3974	5	13	16	18
subj_15_keggif_17_Post	E	187	722	2119	2739	3868	7	13	15	17
subj_15_keggif_18_Post	E	205	729	2161	2598	3838	7	13	15	17
subj_15_keggif_23_Post	E	168	673	2207	2995	4058	6	14	16	18
subj_15_keggif_AF2_30	E	163	830	1498	2311	2824	7	11	14	15
subj_15_keggif_AF2_52	E	215	782	1330	1869	3008	7	10	12	16
subj_15_keggif_AF2_7	E	216	910	1350	2105	2957	8	10	13	16
subj_15_keggif_MN1_25	E	251	944	1391	2302	3374	8	11	14	16
subj_15_keggif_MN1_30	E	287	926	1495	2292	3444	8	11	14	17
subj_15_keggif_MN1_35	E	224	895	1565	2443	3444	8	11	14	17
subj_15_keggif_Pre_28	E	273	807	2013	2512	3641	7	13	14	17
subj_15_keggif_Pre_3	E	256	765	1945	2516	3470	7	13	14	17
subj_15_keggif_Pre_51	E	237	770	2015	2573	4100	7	13	15	18
subj_15_peffif_27_Post	E	186	745	1991	2843	4107	7	13	15	18
subj_15_peffif_31_Post	E	167	747	1931	2792	4254	7	13	15	18
subj_15_peffif_42_Post	E	173	736	1901	2804	4078	7	13	15	18
subj_15_peffif_AF2_29	E	211	759	1461	2641	4018	7	11	15	18
subj_15_peffif_AF2_31	E	164	695	1525	2647	4272	6	11	15	18
subj_15_peffif_AF2_45	E	180	874	1643	2625	3545	8	12	15	17
subj_15_peffif_MN1_38	E	230	667	1361	2521	4128	6	10	14	18
subj_15_peffif_MN1_39	E	225	830	1402	2647	4245	7	11	15	18
subj_15_peffif_MN1_42	E	225	737	1393	2413	4048	7	11	14	18
subj_15_peffif_Pre_50	E	233	740	1840	2822	4190	7	12	15	18
subj_15_peffif_Pre_52	E	224	786	1962	2811	4244	7	13	15	18
subj_15_peffif_Pre_9	E	240	732	1871	2630	4270	7	12	15	18
subj_15_tessif_0_Post	E	194	663	2161	2897	4320	6	13	15	18
subj_15_tessif_25_Post	E	163	651	2095	3016	4275	6	13	16	18
subj_15_tessif_34_Post	E	162	701	2049	3006	4104	7	13	16	18
subj_15_tessif_AF2_27	E	237	941	1461	2537	2661	8	11	14	15
subj_15_tessif_AF2_42	E	187	910	1565	2310	2920	8	11	14	15
subj_15_tessif_AF2_51	E	202	900	1574	2254	3021	8	11	14	16
subj_15_tessif_MN1_21	E	297	917	1426	2421	3932	8	11	14	17
subj_15_tessif_MN1_32	E	207	705	1268	2502	4207	7	10	14	18
subj_15_tessif_MN1_50	E	224	900	1458	2613	4291	8	11	15	18
subj_15_tessif_Pre_38	E	227	803	1915	2887	4398	7	13	15	18
subj_15_tessif_Pre_41	E	249	714	2067	2954	4394	7	13	16	18
subj_15_tessif_Pre_47	E	249	735	2005	2897	4258	7	13	15	18
subj_17_keggif_10_Post	E	214	530	1946	2564	3742	5	13	15	17
subj_17_keggif_14_Post	E	213	482	1971	2436	3378	5	13	14	16
subj_17_keggif_35_Post	E	217	493	2008	2366	3667	5	13	14	17
subj_17_keggif_AF2_2	E	257	607	1613	2319	3699	6	11	14	17
subj_17_keggif_AF2_3	E	255	690	1611	2525	3838	6	11	14	17
subj_17_keggif_AF2_43	E	243	516	1450	2383	3653	5	11	14	17
subj_17_keggif_MN1_24	E	297	612	1496	2266	3722	6	11	14	17
subj_17_keggif_MN1_26	E	303	636	1503	2237	3881	6	11	14	17
subj_17_keggif_MN1_3	E	316	652	1577	2211	3799	6	11	14	17
subj_17_keggif_Pre_24	E	232	528	2103	2680	3777	5	13	15	17
subj_17_keggif_Pre_38	E	237	611	2138	2808	3969	6	13	15	18
subj_17_keggif_Pre_53	E	231	544	2043	2459	3693	5	13	14	17
subj_17_peffif_30_Post	E	221	574	1724	2743	4055	6	12	15	18
subj_17_peffif_53_Post	E	208	587	1665	2519	3872	6	12	14	17
subj_17_peffif_8_Post	E	219	604	1663	2641	3998	6	12	15	18
subj_17_peffif_AF2_11	E	239	564	1200	2709	3830	5	10	15	17
subj_17_peffif_AF2_20	E	270	556	1193	2899	3735	5	10	15	17
subj_17_peffif_AF2_27	E	254	751	1240	2624	2983	7	10	15	16
subj_17_peffif_MN1_0	E	318	774	1484	2533	4143	7	11	14	18
subj_17_peffif_MN1_39	E	304	638	1240	2629	3948	6	10	15	18
subj_17_peffif_MN1_7	E	320	699	1494	2317	4141	7	11	14	18
subj_17_peffif_Pre_25	E	229	650	1732	2710	4201	6	12	15	18
subj_17_peffif_Pre_3	E	230	639	1719	2706	4117	6	12	15	18
subj_17_peffif_Pre_4	E	218	635	1774	2776	4057	6	12	15	18
subj_17_tessif_15_Post	E	220	537	1634	2948	3786	5	12	16	17
subj_17_tessif_19_Post	E	223	570	1617	2896	3273	6	11	15	16
subj_17_tessif_42_Post	E	200	485	1623	2941	4497	5	12	16	18
subj_17_tessif_AF2_1	E	247	529	1487	2490	3681	5	11	14	17
subj_17_tessif_AF2_18	E	267	555	1357	2582	3681	5	10	15	17
subj_17_tessif_AF2_32	E	266	522	1395	2471	3627	5	11	14	17
subj_17_tessif_MN1_31	E	306	617	1492	2540	3658	6	11	15	17
subj_17_tessif_MN1_35	E	281	582	1382	2361	3872	6	10	14	17
subj_17_tessif_MN1_40	E	305	612	1272	2378	3600	6	10	14	17
subj_17_tessif_Pre_17	E	229	599	1804	2888	4353	6	12	15	18
subj_17_tessif_Pre_27	E	225	561	1781	2955	4140	5	12	16	18
subj_17_tessif_Pre_9	E	226	600	1810	2920	4212	6	12	15	18
subj_18_keggif_27_Post	E	232	661	2034	2841	3876	6	13	15	17
subj_18_keggif_3_Post	E	232	674	2039	2781	3622	6	13	15	17
subj_18_keggif_53_Post	E	276	691	2037	2686	3463	6	13	15	17
subj_18_keggif_AF2_33	E	225	648	2027	2754	3566	6	13	15	17
subj_18_keggif_AF2_42	E	235	638	2160	2824	3901	6	13	15	17
subj_18_keggif_AF2_47	E	269	659	2055	2666	3753	6	13	15	17
subj_18_keggif_MN1_31	E	287	652	2025	2657	3626	6	13	15	17
subj_18_keggif_MN1_8	E	293	676	2045	2741	3599	6	13	15	17
subj_18_keggif_Pre_17	E	229	561	2096	2780	3607	5	13	15	17
subj_18_keggif_Pre_3	E	220	647	2099	2670	3667	6	13	15	17
subj_18_keggif_Pre_8	E	202	608	2046	2738	3620	6	13	15	17
subj_18_peffif_28_Post	E	284	646	1893	2777	2904	6	13	15	15
subj_18_peffif_32_Post	E	285	659	1860	2584	3045	6	12	15	16
subj_18_peffif_36_Post	E	231	677	1884	2795	3557	6	12	15	17
subj_18_peffif_AF2_2	E	223	665	1882	2794	3405	6	12	15	17
subj_18_peffif_AF2_31	E	215	639	1871	2810	4048	6	12	15	18
subj_18_peffif_AF2_37	E	218	648	1861	2859	3318	6	12	15	16
subj_18_peffif_MN1_24	E	242	659	1859	2591	3595	6	12	15	17
subj_18_peffif_MN1_33	E	266	725	1842	2674	3476	7	12	15	17
subj_18_peffif_MN1_42	E	251	653	1982	2794	3577	6	13	15	17
subj_18_peffif_Pre_15	E	225	644	1858	2758	3687	6	12	15	17
subj_18_peffif_Pre_52	E	246	656	1893	2620	3646	6	13	15	17
subj_18_peffif_Pre_6	E	215	673	1844	2772	3789	6	12	15	17
subj_18_tessif_33_Post	E	239	647	2033	3050	3813	6	13	16	17
subj_18_tessif_45_Post	E	265	651	1890	2952	3735	6	13	16	17
subj_18_tessif_50_Post	E	237	451	2132	2876	4357	5	13	15	18
subj_18_tessif_AF2_14	E	224	617	1958	2920	3061	6	13	15	16
subj_18_tessif_AF2_48	E	223	618	1973	2997	3557	6	13	16	17
subj_18_tessif_AF2_52	E	264	621	1806	2934	3774	6	12	15	17
subj_18_tessif_MN1_14	E	258	682	2004	2965	3457	6	13	16	17
subj_18_tessif_MN1_4	E	266	671	1835	2849	3703	6	12	15	17
subj_18_tessif_MN1_43	E	282	653	1930	2991	3414	6	13	16	17
subj_18_tessif_Pre_39	E	203	628	1982	2929	3425	6	13	15	17
subj_18_tessif_Pre_41	E	197	557	1967	3094	3490	5	13	16	17
subj_18_tessif_Pre_44	E	247	561	1946	3049	4199	5	13	16	18
subj_19_keggif_15_Post	E	231	449	1943	2744	3793	5	13	15	17
subj_19_keggif_35_Post	E	217	527	2049	2828	3797	5	13	15	17
subj_19_keggif_50_Post	E	217	512	1881	2075	3751	5	12	13	17
subj_19_keggif_AF2_12	E	242	485	1399	2615	3624	5	11	15	17
subj_19_keggif_AF2_20	E	234	473	1401	2561	4050	5	11	15	18
subj_19_keggif_AF2_28	E	231	435	1337	2589	4203	4	10	15	18
subj_19_keggif_MN1_12	E	274	719	1443	2558	3250	7	11	15	16
subj_19_keggif_MN1_32	E	276	684	1436	2514	3630	6	11	14	17
subj_19_keggif_MN1_44	E	273	696	1550	2488	3483	7	11	14	17
subj_19_keggif_Pre_1	E	222	483	1983	2855	3937	5	13	15	17
subj_19_keggif_Pre_17	E	216	474	2009	3060	4152	5	13	16	18
subj_19_keggif_Pre_45	E	220	454	1989	2437	3729	5	13	14	17
subj_19_peffif_18_Post	E	211	587	1869	2913	3315	6	12	15	16
subj_19_peffif_42_Post	E	217	541	1928	2783	3405	5	13	15	16
subj_19_peffif_44_Post	E	212	589	1883	3050	3536	6	12	16	17
subj_19_peffif_AF2_33	E	220	600	1445	2634	3892	6	11	15	17
subj_19_peffif_AF2_45	E	217	614	1482	2509	3437	6	11	14	17
subj_19_peffif_AF2_49	E	230	542	1367	2669	3457	5	10	15	17
subj_19_peffif_MN1_17	E	260	631	1541	2544	3492	6	11	15	17
subj_19_peffif_MN1_28	E	249	606	1491	2492	3554	6	11	14	17
subj_19_peffif_MN1_33	E	280	742	1389	2451	3634	7	11	14	17
subj_19_peffif_Pre_18	E	218	490	1647	2859	3927	5	12	15	17
subj_19_peffif_Pre_28	E	210	514	1758	2816	3972	5	12	15	18
subj_19_peffif_Pre_50	E	224	469	1698	2634	3841	5	12	15	17
subj_19_tessif_25_Post	E	218	503	1976	2969	3373	5	13	16	16
subj_19_tessif_27_Post	E	216	535	1948	2911	4087	5	13	15	18
subj_19_tessif_43_Post	E	224	437	1740	2932	4144	4	12	15	18
subj_19_tessif_AF2_18	E	200	569	1402	2599	3889	6	11	15	17
subj_19_tessif_AF2_19	E	228	448	1568	2502	3599	5	11	14	17
subj_19_tessif_AF2_27	E	234	453	1403	2601	3816	5	11	15	17
subj_19_tessif_MN1_15	E	254	601	1505	2560	3577	6	11	15	17
subj_19_tessif_MN1_16	E	259	570	1558	2539	3463	6	11	15	17
subj_19_tessif_MN1_46	E	270	642	1419	2472	3569	6	11	14	17
subj_19_tessif_Pre_15	E	221	451	1754	2838	3718	5	12	15	17
subj_19_tessif_Pre_33	E	221	448	1781	2884	4155	5	12	15	18
subj_19_tessif_Pre_44	E	206	475	1772	2887	4126	5	12	15	18
subj_1_keggif_18_Post	E	164	702	2199	2330	3035	7	14	14	16
subj_1_keggif_24_Post	E	247	723	2064	2563	3338	7	13	15	16
subj_1_keggif_38_Post	E	245	719	2196	2734	3348	7	14	15	16
subj_1_keggif_AF2_13	E	251	693	2217	2657	3617	6	14	15	17
subj_1_keggif_AF2_2	E	249	698	2077	2506	3399	7	13	14	16
subj_1_keggif_AF2_46	E	129	628	2257	2338	3417	6	14	14	17
subj_1_keggif_MN1_21	E	278	743	2180	2720	3551	7	13	15	17
subj_1_keggif_MN1_23	E	283	759	2095	2739	3413	7	13	15	17
subj_1_keggif_MN1_33	E	275	738	1988	2697	3583	7	13	15	17
subj_1_keggif_Pre_5	E	246	656	2103	2694	3538	6	13	15	17
subj_1_keggif_Pre_6	E	251	696	2029	2532	3645	7	13	14	17
subj_1_keggif_Pre_7	E	239	591	2211	2545	4304	6	14	15	18
subj_1_peffif_45_Post	E	236	687	1815	2698	3597	6	12	15	17
subj_1_peffif_47_Post	E	246	701	1893	2748	3913	7	13	15	17
subj_1_peffif_AF2_14	E	255	718	2045	2642	3639	7	13	15	17
subj_1_peffif_AF2_27	E	256	650	1775	2647	3768	6	12	15	17
subj_1_peffif_AF2_48	E	257	728	1910	2748	3792	7	13	15	17
subj_1_peffif_MN1_1	E	278	719	1845	2774	3807	7	12	15	17
subj_1_peffif_MN1_12	E	282	709	1839	2754	3578	7	12	15	17
subj_1_peffif_MN1_36	E	150	793	1871	2685	3340	7	12	15	16
subj_1_peffif_Pre_15	E	248	659	1728	2795	4127	6	12	15	18
subj_1_peffif_Pre_38	E	242	675	1907	2915	4227	6	13	15	18
subj_1_tessif_14_Post	E	257	746	2129	2899	4377	7	13	15	18
subj_1_tessif_50_Post	E	248	717	1962	2975	4079	7	13	16	18
subj_1_tessif_6_Post	E	267	544	1939	2945	4210	5	13	16	18
subj_1_tessif_AF2_17	E	124	648	1952	3010	4307	6	13	16	18
subj_1_tessif_AF2_43	E	260	640	1550	2749	3582	6	11	15	17
subj_1_tessif_AF2_8	E	252	650	1994	2681	3349	6	13	15	16
subj_1_tessif_MN1_15	E	283	753	1839	2886	3382	7	12	15	16
subj_1_tessif_MN1_3	E	265	723	1887	2821	3486	7	13	15	17
subj_1_tessif_MN1_45	E	286	644	1841	2825	3415	6	12	15	17
subj_1_tessif_Pre_10	E	238	688	1941	2993	4493	6	13	16	18
subj_1_tessif_Pre_14	E	248	682	1827	2748	4067	6	12	15	18
subj_1_tessif_Pre_46	E	252	687	2097	3032	4513	6	13	16	18
subj_20_keggif_5_Post	E	236	613	2116	3076	4261	6	13	16	18
subj_20_keggif_6_Post	E	238	632	2142	3138	3842	6	13	16	17
subj_20_keggif_7_Post	E	229	606	2108	2917	3946	6	13	15	18
subj_20_keggif_AF2_25	E	248	570	2168	2890	3780	6	13	15	17
subj_20_keggif_AF2_33	E	295	662	2106	2898	4005	6	13	15	18
subj_20_keggif_AF2_7	E	260	611	1936	2416	3757	6	13	14	17
subj_20_keggif_MN1_20	E	244	686	2050	2853	3804	6	13	15	17
subj_20_keggif_MN1_49	E	256	772	2009	2880	3668	7	13	15	17
subj_20_keggif_MN1_53	E	265	782	2094	2948	3733	7	13	16	17
subj_20_keggif_Pre_1	E	241	535	2200	2689	3756	5	14	15	17
subj_20_keggif_Pre_26	E	235	536	2187	2734	3887	5	13	15	17
subj_20_keggif_Pre_30	E	245	529	2106	2806	3655	5	13	15	17
subj_20_peffif_18_Post	E	242	650	2065	2953	4028	6	13	16	18
subj_20_peffif_36_Post	E	285	621	2001	3112	4152	6	13	16	18
subj_20_peffif_42_Post	E	259	477	1990	3260	4186	5	13	16	18
subj_20_peffif_AF2_34	E	242	660	1996	2878	4122	6	13	15	18
subj_20_peffif_AF2_4	E	241	682	1980	2826	4136	6	13	15	18
subj_20_peffif_AF2_47	E	235	646	2032	2949	4064	6	13	16	18
subj_20_peffif_MN1_31	E	268	825	1985	2845	4010	7	13	15	18
subj_20_peffif_MN1_32	E	245	666	1951	2852	3933	6	13	15	18
subj_20_peffif_MN1_37	E	276	597	2008	2980	4093	6	13	16	18
subj_20_peffif_Pre_15	E	224	618	1999	2888	3991	6	13	15	18
subj_20_peffif_Pre_17	E	232	627	1982	2839	4083	6	13	15	18
subj_20_peffif_Pre_33	E	233	661	2008	2948	4026	6	13	16	18
subj_20_tessif_0_Post	E	242	589	1972	3018	4176	6	13	16	18
subj_20_tessif_45_Post	E	264	649	2098	3124	4391	6	13	16	18
subj_20_tessif_50_Post	E	240	657	2082	3114	4152	6	13	16	18
subj_20_tessif_AF2_29	E	262	563	2061	3131	4189	5	13	16	18
subj_20_tessif_AF2_32	E	246	565	1990	3031	4138	5	13	16	18
subj_20_tessif_AF2_45	E	234	581	2053	3050	4123	6	13	16	18
subj_20_tessif_MN1_41	E	252	624	1979	2972	4077	6	13	16	18
subj_20_tessif_MN1_46	E	250	676	1979	2991	4034	6	13	16	18
subj_20_tessif_MN1_47	E	267	736	1955	2911	3994	7	13	15	18
subj_20_tessif_Pre_12	E	240	561	2036	2903	4099	5	13	15	18
subj_20_tessif_Pre_31	E	242	602	1987	3005	4114	6	13	16	18
subj_20_tessif_Pre_4	E	263	741	2074	3090	4188	7	13	16	18
subj_21_keggif_49_Post	E	266	723	1994	2673	3673	7	13	15	17
subj_21_keggif_6_Post	E	278	552	2127	2724	3716	5	13	15	17
subj_21_keggif_8_Post	E	191	546	1966	2742	3507	5	13	15	17
subj_21_keggif_AF2_21	E	209	552	2062	2755	3736	5	13	15	17
subj_21_keggif_AF2_29	E	229	551	1995	2725	3715	5	13	15	17
subj_21_keggif_MN1_23	E	280	718	1923	2729	3717	7	13	15	17
subj_21_keggif_MN1_46	E	245	674	1947	2740	3700	6	13	15	17
subj_21_keggif_MN1_9	E	283	630	1782	2734	3303	6	12	15	16
subj_21_keggif_Pre_36	E	249	615	1928	2755	3609	6	13	15	17
subj_21_keggif_Pre_46	E	241	629	1981	2721	3593	6	13	15	17
subj_21_keggif_Pre_49	E	195	658	1988	2785	3592	6	13	15	17
subj_21_peffif_21_Post	E	232	644	1892	2820	3951	6	13	15	18
subj_21_peffif_5_Post	E	186	594	1909	2858	4155	6	13	15	18
subj_21_peffif_7_Post	E	246	584	1834	2821	4135	6	12	15	18
subj_21_peffif_AF2_20	E	259	668	1855	2775	3888	6	12	15	17
subj_21_peffif_AF2_45	E	224	642	1861	2796	4013	6	12	15	18
subj_21_peffif_AF2_47	E	223	557	1981	2761	4015	5	13	15	18
subj_21_peffif_MN1_22	E	272	765	1843	2768	3466	7	12	15	17
subj_21_peffif_MN1_27	E	260	785	1806	2736	3932	7	12	15	17
subj_21_peffif_MN1_45	E	281	633	1692	2811	4030	6	12	15	18
subj_21_peffif_Pre_22	E	237	635	1895	2760	4049	6	13	15	18
subj_21_peffif_Pre_23	E	236	588	1803	2759	3926	6	12	15	17
subj_21_peffif_Pre_48	E	286	633	1804	2840	3851	6	12	15	17
subj_21_tessif_1_Post	E	202	552	1821	2940	3829	5	12	16	17
subj_21_tessif_22_Post	E	245	508	1898	2956	4089	5	13	16	18
subj_21_tessif_47_Post	E	256	608	1800	2954	4075	6	12	16	18
subj_21_tessif_AF2_2	E	204	600	1858	2868	4060	6	12	15	18
subj_21_tessif_AF2_35	E	217	433	1910	2983	4100	4	13	16	18
subj_21_tessif_AF2_49	E	219	492	1972	3009	3816	5	13	16	17
subj_21_tessif_MN1_25	E	281	589	1816	2851	3337	6	12	15	16
subj_21_tessif_MN1_41	E	275	763	1863	2083	3187	7	12	13	16
subj_21_tessif_MN1_5	E	288	632	1727	2884	3621	6	12	15	17
subj_21_tessif_Pre_37	E	246	521	1949	2972	4099	5	13	16	18
subj_21_tessif_Pre_50	E	246	484	1784	2914	3994	5	12	15	18
subj_21_tessif_Pre_7	E	247	507	1870	2983	4036	5	12	16	18
subj_22_keggif_13_Post	E	230	583	2154	2576	4307	6	13	15	18
subj_22_keggif_27_Post	E	222	601	2180	2521	4268	6	13	14	18
subj_22_keggif_7_Post	E	235	595	2136	2684	4314	6	13	15	18
subj_22_keggif_AF2_10	E	227	643	1557	2623	3747	6	11	15	17
subj_22_keggif_AF2_11	E	226	626	1558	2543	3814	6	11	15	17
subj_22_keggif_AF2_34	E	238	577	1309	2548	3436	6	10	15	17
subj_22_keggif_MN1_31	E	292	738	1488	2411	3582	7	11	14	17
subj_22_keggif_MN1_36	E	287	647	1427	2480	3661	6	11	14	17
subj_22_keggif_MN1_9	E	282	734	1478	2731	3245	7	11	15	16
subj_22_keggif_Pre_12	E	236	581	2231	2606	4148	6	14	15	18
subj_22_keggif_Pre_13	E	234	629	2126	2690	4260	6	13	15	18
subj_22_keggif_Pre_40	E	231	560	2298	2764	4172	5	14	15	18
subj_22_peffif_34_Post	E	216	598	2024	3080	4273	6	13	16	18
