fileName	Label	F0[Hz]	F1[Hz]	F2[Hz]	F3[Hz]	F4[Hz]	F1[Bark]	F2[Bark]	F3[Bark]	F4[Bark]
subj_49_tissif_MN1_9	I	244	491	2017	2913	4135	5	13	15	18
subj_49_tissif_Pre_24	I	180	693	1828	2796	3891	6	12	15	17
subj_49_tissif_Pre_47	I	200	453	1992	2798	3943	5	13	15	18
subj_49_tissif_Pre_7	I	234	464	1872	2827	3991	5	12	15	18
subj_4_kiggif_14_Post	I	245	464	2079	2833	3664	5	13	15	17
subj_4_kiggif_17_Post	I	243	467	2045	2697	3666	5	13	15	17
subj_4_kiggif_44_Post	I	244	477	2135	2714	3725	5	13	15	17
subj_4_kiggif_AF2_1	I	255	536	1567	2759	3676	5	11	15	17
subj_4_kiggif_AF2_4	I	252	517	1560	2645	3759	5	11	15	17
subj_4_kiggif_AF2_6	I	251	505	1739	2698	3687	5	12	15	17
subj_4_kiggif_MN1_22	I	249	502	1590	2450	3606	5	11	14	17
subj_4_kiggif_MN1_29	I	243	550	1558	2600	3669	5	11	15	17
subj_4_kiggif_MN1_38	I	235	490	1832	2945	3682	5	12	16	17
subj_4_kiggif_Pre_16	I	233	459	2081	2789	3409	5	13	15	17
subj_4_kiggif_Pre_2	I	255	460	2075	2483	3572	5	13	14	17
subj_4_kiggif_Pre_27	I	239	472	2131	2757	3536	5	13	15	17
subj_4_piffif_21_Post	I	246	489	1835	2727	3776	5	12	15	17
subj_4_piffif_38_Post	I	241	478	1806	2752	3806	5	12	15	17
subj_4_piffif_43_Post	I	237	470	1800	2628	3787	5	12	15	17
subj_4_piffif_AF2_15	I	261	519	1592	2667	3763	5	11	15	17
subj_4_piffif_AF2_5	I	255	502	1419	2636	3595	5	11	15	17
subj_4_piffif_AF2_52	I	237	466	1540	2819	3658	5	11	15	17
subj_4_piffif_MN1_24	I	247	555	1505	2581	3651	5	11	15	17
subj_4_piffif_MN1_47	I	242	491	1482	2697	3616	5	11	15	17
subj_4_piffif_MN1_9	I	247	525	1616	2527	3570	5	11	14	17
subj_4_piffif_Pre_18	I	234	465	1932	2669	3525	5	13	15	17
subj_4_piffif_Pre_25	I	229	457	1829	2625	3485	5	12	15	17
subj_4_piffif_Pre_44	I	237	466	1933	2612	3752	5	13	15	17
subj_4_tissif_29_Post	I	249	491	1945	2823	3938	5	13	15	18
subj_4_tissif_3_Post	I	247	481	1920	2720	3898	5	13	15	17
subj_4_tissif_AF2_24	I	248	492	1337	2483	3604	5	10	14	17
subj_4_tissif_AF2_26	I	258	513	1426	2760	3672	5	11	15	17
subj_4_tissif_AF2_44	I	235	535	1838	2892	3763	5	12	15	17
subj_4_tissif_MN1_3	I	241	476	1575	2671	3677	5	11	15	17
subj_4_tissif_MN1_41	I	239	497	1542	2740	3638	5	11	15	17
subj_4_tissif_MN1_45	I	239	534	1524	2591	3101	5	11	15	16
subj_4_tissif_Pre_15	I	243	477	1948	2798	3623	5	13	15	17
subj_4_tissif_Pre_19	I	239	469	1898	2761	3644	5	13	15	17
subj_4_tissif_Pre_7	I	232	459	1907	2742	3799	5	13	15	17
subj_50_kiggif_38_Post	I	220	339	2477	3085	3846	4	14	16	17
subj_50_kiggif_3_Post	I	231	361	2361	2957	3920	4	14	16	17
subj_50_kiggif_40_Post	I	220	323	2429	3211	3839	3	14	16	17
subj_50_kiggif_AF2_35	I	211	374	2698	2968	3842	4	15	16	17
subj_50_kiggif_AF2_36	I	219	329	2512	3222	3871	3	14	16	17
subj_50_kiggif_AF2_39	I	230	331	2705	3079	3930	3	15	16	17
subj_50_kiggif_MN1_13	I	241	400	2225	2889	3869	4	14	15	17
subj_50_kiggif_MN1_31	I	278	327	2249	2969	3892	3	14	16	17
subj_50_kiggif_MN1_51	I	249	364	2225	2915	3814	4	14	15	17
subj_50_kiggif_Pre_1	I	209	339	2585	3458	4193	4	15	17	18
subj_50_kiggif_Pre_45	I	221	284	2351	2936	3868	3	14	15	17
subj_50_kiggif_Pre_46	I	235	373	2439	3288	3911	4	14	16	17
subj_50_piffif_20_Post	I	244	397	2233	2847	3863	4	14	15	17
subj_50_piffif_42_Post	I	217	269	2359	3389	3881	3	14	16	17
subj_50_piffif_44_Post	I	219	286	2432	3039	3858	3	14	16	17
subj_50_piffif_AF2_11	I	228	436	1870	2866	3859	4	12	15	17
subj_50_piffif_AF2_29	I	214	340	2383	3025	3851	4	14	16	17
subj_50_piffif_AF2_37	I	222	283	2562	2977	3827	3	15	16	17
subj_50_piffif_MN1_22	I	269	283	2197	2866	3718	3	14	15	17
subj_50_piffif_MN1_3	I	240	362	2397	3102	3550	4	14	16	17
subj_50_piffif_MN1_53	I	239	360	2142	2903	3519	4	13	15	17
subj_50_piffif_Pre_33	I	213	341	2403	3053	3968	4	14	16	18
subj_50_piffif_Pre_49	I	222	280	2371	3222	3884	3	14	16	17
subj_50_piffif_Pre_51	I	236	302	2524	3129	3914	3	14	16	17
subj_50_tissif_19_Post	I	225	302	2460	3035	4069	3	14	16	18
subj_50_tissif_6_Post	I	227	380	2266	2974	4052	4	14	16	18
subj_50_tissif_7_Post	I	225	316	2391	2879	3931	3	14	15	17
subj_50_tissif_AF2_16	I	225	390	2361	2991	3940	4	14	16	18
subj_50_tissif_AF2_17	I	217	276	2500	3073	3916	3	14	16	17
subj_50_tissif_AF2_30	I	214	310	2637	3132	3971	3	15	16	18
subj_50_tissif_MN1_20	I	243	471	2128	2790	3480	5	13	15	17
subj_50_tissif_MN1_44	I	229	459	1943	2839	3902	5	13	15	17
subj_50_tissif_MN1_50	I	249	349	2248	2998	3833	4	14	16	17
subj_50_tissif_Pre_16	I	220	396	2294	3208	4057	4	14	16	18
subj_50_tissif_Pre_3	I	211	378	2495	3062	3993	4	14	16	18
subj_50_tissif_Pre_47	I	231	382	2366	2997	3937	4	14	16	18
subj_51_kiggif_18_Post	I	217	431	2167	2918	3763	4	13	15	17
subj_51_kiggif_32_Post	I	210	425	2202	2830	3845	4	14	15	17
subj_51_kiggif_35_Post	I	228	445	2201	2896	3910	4	14	15	17
subj_51_kiggif_AF2_14	I	229	452	2261	2827	3839	5	14	15	17
subj_51_kiggif_AF2_19	I	223	441	2276	2802	3896	4	14	15	17
subj_51_kiggif_AF2_20	I	204	431	2112	2799	3809	4	13	15	17
subj_51_kiggif_MN1_2	I	221	456	2211	2894	3945	5	14	15	18
subj_51_kiggif_MN1_37	I	262	531	2157	2910	3895	5	13	15	17
subj_51_kiggif_MN1_7	I	235	476	2208	2872	3877	5	14	15	17
subj_51_kiggif_Pre_10	I	229	437	2330	2873	3890	4	14	15	17
subj_51_kiggif_Pre_23	I	228	447	2251	2710	3829	4	14	15	17
subj_51_kiggif_Pre_33	I	227	438	2296	2933	3840	4	14	15	17
subj_51_piffif_3_Post	I	214	426	1950	2863	3843	4	13	15	17
subj_51_piffif_44_Post	I	217	431	1925	2847	3935	4	13	15	18
subj_51_piffif_46_Post	I	219	432	1922	2861	3980	4	13	15	18
subj_51_piffif_AF2_3	I	219	430	2084	2869	3895	4	13	15	17
subj_51_piffif_AF2_41	I	214	426	2038	2812	3908	4	13	15	17
subj_51_piffif_AF2_50	I	212	428	1933	2860	3822	4	13	15	17
subj_51_piffif_MN1_12	I	243	487	1944	2807	3870	5	13	15	17
subj_51_piffif_MN1_20	I	237	476	2121	2907	3981	5	13	15	18
subj_51_piffif_MN1_38	I	244	490	2000	2830	4034	5	13	15	18
subj_51_piffif_Pre_0	I	231	457	2070	2941	3952	5	13	16	18
subj_51_piffif_Pre_16	I	228	444	2015	2839	3855	4	13	15	17
subj_51_piffif_Pre_46	I	233	456	2079	2776	3898	5	13	15	17
subj_51_tissif_14_Post	I	221	434	1970	3021	4148	4	13	16	18
subj_51_tissif_20_Post	I	216	430	2018	3002	4224	4	13	16	18
subj_51_tissif_53_Post	I	219	432	1936	3052	4172	4	13	16	18
subj_51_tissif_AF2_17	I	204	408	2059	2997	4006	4	13	16	18
subj_51_tissif_AF2_23	I	209	417	2030	2972	4104	4	13	16	18
subj_51_tissif_AF2_38	I	214	424	1990	2968	3988	4	13	16	18
subj_51_tissif_MN1_13	I	224	441	1984	2920	4192	4	13	15	18
subj_51_tissif_MN1_31	I	234	471	2083	2934	4050	5	13	15	18
subj_51_tissif_MN1_47	I	234	472	2047	2941	4030	5	13	16	18
subj_51_tissif_Pre_3	I	223	434	2034	3033	4047	4	13	16	18
subj_51_tissif_Pre_43	I	219	434	2069	3041	4079	4	13	16	18
subj_51_tissif_Pre_45	I	221	428	2035	2982	4160	4	13	16	18
subj_52_kiggif_14_Post	I	250	492	2364	2857	3986	5	14	15	18
subj_52_kiggif_31_Post	I	248	481	2271	2795	4000	5	14	15	18
subj_52_kiggif_44_Post	I	244	484	2324	2961	3978	5	14	16	18
subj_52_kiggif_AF2_1	I	286	625	1454	2644	3950	6	11	15	18
subj_52_kiggif_AF2_30	I	259	564	1558	2836	3978	5	11	15	18
subj_52_kiggif_AF2_51	I	283	566	1413	2818	4117	6	11	15	18
subj_52_kiggif_MN1_24	I	287	593	1682	2452	4132	6	12	14	18
subj_52_kiggif_MN1_53	I	285	447	1669	2396	3814	4	12	14	17
subj_52_kiggif_MN1_6	I	288	622	1669	2884	4397	6	12	15	18
subj_52_kiggif_Pre_22	I	261	508	2356	3066	3941	5	14	16	18
subj_52_kiggif_Pre_26	I	246	478	2374	2798	4107	5	14	15	18
subj_52_kiggif_Pre_42	I	252	498	2355	3066	4121	5	14	16	18
subj_52_piffif_35_Post	I	264	525	1914	2909	4156	5	13	15	18
subj_52_piffif_5_Post	I	253	499	1876	3028	4240	5	12	16	18
subj_52_piffif_AF2_10	I	271	541	1562	2712	4232	5	11	15	18
subj_52_piffif_AF2_29	I	264	528	1724	2901	4358	5	12	15	18
subj_52_piffif_AF2_48	I	266	517	1593	2858	4076	5	11	15	18
subj_52_piffif_MN1_14	I	297	595	1548	2354	3989	6	11	14	18
subj_52_piffif_MN1_2	I	289	614	1686	2783	3737	6	12	15	17
subj_52_piffif_MN1_31	I	297	579	1725	2484	3611	6	12	14	17
subj_52_piffif_Pre_12	I	246	505	1964	2909	4033	5	13	15	18
subj_52_piffif_Pre_34	I	251	508	1961	2953	4027	5	13	16	18
subj_52_piffif_Pre_40	I	255	513	1925	2986	4044	5	13	16	18
subj_52_tissif_16_Post	I	250	490	1997	3190	4177	5	13	16	18
subj_52_tissif_26_Post	I	250	491	1986	3011	4068	5	13	16	18
subj_52_tissif_32_Post	I	255	508	1963	3263	4123	5	13	16	18
subj_52_tissif_AF2_19	I	265	464	1652	2899	3823	5	12	15	17
subj_52_tissif_AF2_2	I	266	523	1688	2926	4129	5	12	15	18
subj_52_tissif_AF2_5	I	265	522	1620	2916	4120	5	12	15	18
subj_52_tissif_MN1_23	I	295	588	1674	2516	4023	6	12	14	18
subj_52_tissif_MN1_3	I	282	629	1686	2709	4205	6	12	15	18
subj_52_tissif_MN1_37	I	295	502	1752	2858	4140	5	12	15	18
subj_52_tissif_Pre_25	I	251	502	1970	3222	4478	5	13	16	18
subj_52_tissif_Pre_33	I	251	500	2025	3082	4213	5	13	16	18
subj_52_tissif_Pre_38	I	237	483	1943	3063	4144	5	13	16	18
subj_53_kiggif_35_Post	I	236	420	2437	2984	4414	4	14	16	18
subj_53_kiggif_37_Post	I	231	407	2566	2757	4354	4	15	15	18
subj_53_kiggif_44_Post	I	227	438	2359	2596	4105	4	14	15	18
subj_53_kiggif_AF2_10	I	255	468	1304	2838	3390	5	10	15	16
subj_53_kiggif_AF2_20	I	214	420	1055	2828	3670	4	9	15	17
subj_53_kiggif_AF2_42	I	217	422	1548	2927	3877	4	11	15	17
subj_53_kiggif_MN1_17	I	250	543	1223	2660	3722	5	10	15	17
subj_53_kiggif_MN1_35	I	254	614	1506	2936	3731	6	11	15	17
subj_53_kiggif_MN1_42	I	251	588	1208	3030	4105	6	10	16	18
subj_53_kiggif_Pre_11	I	246	463	2242	2931	4262	5	14	15	18
subj_53_kiggif_Pre_12	I	235	445	2353	2771	3842	4	14	15	17
subj_53_kiggif_Pre_17	I	237	442	2376	2658	3956	4	14	15	18
subj_53_piffif_2_Post	I	220	446	1888	2608	3721	4	13	15	17
subj_53_piffif_3_Post	I	227	457	1705	2671	3789	5	12	15	17
subj_53_piffif_45_Post	I	100	440	1909	2897	3968	4	13	15	18
subj_53_piffif_AF2_14	I	275	298	1365	2741	4183	3	10	15	18
subj_53_piffif_AF2_4	I	276	303	1319	2655	3938	3	10	15	18
subj_53_piffif_AF2_7	I	236	458	1382	2854	4407	5	10	15	18
subj_53_piffif_MN1_24	I	266	438	1330	3033	3805	4	10	16	17
subj_53_piffif_MN1_3	I	273	424	1424	2711	3402	4	11	15	16
subj_53_piffif_MN1_40	I	251	550	1247	2547	3547	5	10	15	17
subj_53_piffif_Pre_3	I	217	428	1792	2679	3982	4	12	15	18
subj_53_piffif_Pre_51	I	226	417	1983	2701	4113	4	13	15	18
subj_53_piffif_Pre_8	I	120	442	1847	2708	3868	4	12	15	17
subj_53_tissif_18_Post	I	232	403	1792	2886	4418	4	12	15	18
subj_53_tissif_36_Post	I	232	451	2071	3040	4637	5	13	16	19
subj_53_tissif_48_Post	I	236	433	1459	2726	4388	4	11	15	18
subj_53_tissif_AF2_26	I	250	490	1680	2825	4428	5	12	15	18
subj_53_tissif_AF2_33	I	224	433	1350	2552	4558	4	10	15	19
subj_53_tissif_AF2_43	I	216	418	1325	2585	4243	4	10	15	18
subj_53_tissif_MN1_34	I	232	647	1356	2789	3610	6	10	15	17
subj_53_tissif_MN1_45	I	260	697	1373	2698	3614	7	10	15	17
subj_53_tissif_MN1_5	I	267	470	1317	2681	3432	5	10	15	17
subj_53_tissif_Pre_1	I	174	445	1961	2911	4281	4	13	15	18
subj_53_tissif_Pre_16	I	239	452	2077	2878	4454	5	13	15	18
subj_53_tissif_Pre_34	I	244	453	1992	2798	4596	5	13	15	19
subj_54_kiggif_25_Post	I	246	488	2164	2867	3762	5	13	15	17
subj_54_kiggif_43_Post	I	262	491	2169	2892	3924	5	13	15	17
subj_54_kiggif_46_Post	I	284	482	2163	2784	3636	5	13	15	17
subj_54_kiggif_AF2_2	I	228	414	1963	2950	3899	4	13	16	17
subj_54_kiggif_AF2_52	I	224	414	2208	2959	3964	4	14	16	18
subj_54_kiggif_AF2_7	I	230	448	2258	2695	3619	5	14	15	17
subj_54_kiggif_MN1_21	I	262	510	2104	2885	3589	5	13	15	17
subj_54_kiggif_MN1_31	I	293	581	2045	2725	3585	6	13	15	17
subj_54_kiggif_MN1_40	I	288	519	2099	2698	3402	5	13	15	17
subj_54_kiggif_Pre_12	I	214	428	2270	2706	3793	4	14	15	17
subj_54_kiggif_Pre_35	I	243	475	2213	2697	3854	5	14	15	17
subj_54_kiggif_Pre_45	I	245	482	2209	2733	3871	5	14	15	17
subj_54_piffif_3_Post	I	250	497	2013	2759	4075	5	13	15	18
subj_54_piffif_4_Post	I	247	489	1901	2670	3770	5	13	15	17
subj_54_piffif_52_Post	I	255	506	2071	2906	3933	5	13	15	18
subj_54_piffif_AF2_18	I	259	489	2026	2726	3900	5	13	15	17
subj_54_piffif_AF2_24	I	269	498	1917	2695	3382	5	13	15	16
subj_54_piffif_AF2_35	I	278	482	1921	2831	3963	5	13	15	18
subj_54_piffif_MN1_1	I	296	566	1916	2803	3875	6	13	15	17
subj_54_piffif_MN1_15	I	283	553	1932	2843	4013	5	13	15	18
subj_54_piffif_MN1_34	I	292	570	2022	2883	3870	6	13	15	17
subj_54_piffif_Pre_34	I	223	438	2089	2829	3903	4	13	15	17
subj_54_piffif_Pre_40	I	247	492	1951	2725	3916	5	13	15	17
subj_54_piffif_Pre_42	I	250	494	1987	2700	4000	5	13	15	18
subj_54_tissif_2_Post	I	233	463	2029	2813	3965	5	13	15	18
subj_54_tissif_39_Post	I	227	447	2079	2865	4050	4	13	15	18
subj_54_tissif_9_Post	I	241	468	1982	2921	4044	5	13	15	18
subj_54_tissif_AF2_21	I	242	481	1948	2827	3843	5	13	15	17
subj_54_tissif_AF2_28	I	235	462	1919	2850	3772	5	13	15	17
subj_54_tissif_AF2_34	I	211	413	2053	2897	4054	4	13	15	18
subj_54_tissif_MN1_45	I	285	569	1939	2871	3886	6	13	15	17
subj_54_tissif_MN1_46	I	272	526	1965	2953	3780	5	13	16	17
subj_54_tissif_MN1_8	I	305	565	1873	2828	3751	5	12	15	17
subj_54_tissif_Pre_24	I	235	459	2118	2918	3976	5	13	15	18
subj_54_tissif_Pre_26	I	237	465	2211	2853	4089	5	14	15	18
subj_54_tissif_Pre_31	I	214	419	2094	2803	4073	4	13	15	18
subj_55_kiggif_13_Post	I	250	454	2340	2896	3102	5	14	15	16
subj_55_kiggif_36_Post	I	253	413	2537	3049	4027	4	14	16	18
subj_55_kiggif_37_Post	I	244	443	2628	2966	3736	4	15	16	17
subj_55_kiggif_AF2_18	I	274	336	1652	2929	4085	3	12	15	18
subj_55_kiggif_AF2_30	I	286	543	1444	2742	3264	5	11	15	16
subj_55_kiggif_AF2_7	I	249	490	1745	2912	3428	5	12	15	17
subj_55_kiggif_MN1_19	I	302	444	1566	2830	3910	4	11	15	17
subj_55_kiggif_MN1_8	I	307	541	1543	2676	3481	5	11	15	17
subj_55_kiggif_MN1_9	I	308	578	1643	2552	3094	6	12	15	16
subj_55_kiggif_Pre_15	I	218	368	2525	3091	3944	4	14	16	18
subj_55_kiggif_Pre_19	I	214	374	2572	2957	3984	4	15	16	18
subj_55_kiggif_Pre_33	I	120	391	2519	3049	3483	4	14	16	17
subj_55_piffif_12_Post	I	230	435	2067	2911	3646	4	13	15	17
subj_55_piffif_38_Post	I	239	462	2113	2895	3861	5	13	15	17
subj_55_piffif_43_Post	I	254	440	2139	2957	3432	4	13	16	17
subj_55_piffif_AF2_23	I	260	609	1412	2707	3467	6	11	15	17
subj_55_piffif_AF2_36	I	134	400	1292	2736	4034	4	10	15	18
subj_55_piffif_AF2_46	I	278	484	1332	2577	3068	5	10	15	16
subj_55_piffif_MN1_34	I	280	405	1236	2608	3153	4	10	15	16
subj_55_piffif_MN1_5	I	290	358	1162	2856	3711	4	9	15	17
subj_55_piffif_MN1_52	I	278	422	1114	2608	3224	4	9	15	16
subj_55_piffif_Pre_22	I	213	395	2113	2773	4018	4	13	15	18
subj_55_piffif_Pre_49	I	228	406	2044	2682	3669	4	13	15	17
subj_55_piffif_Pre_51	I	240	442	2168	2929	3310	4	13	15	16
subj_55_tissif_24_Post	I	248	464	2210	2966	4001	5	14	16	18
subj_55_tissif_2_Post	I	245	449	2255	2965	4184	5	14	16	18
subj_55_tissif_46_Post	I	246	447	2304	2983	4098	4	14	16	18
subj_55_tissif_AF2_28	I	281	550	1648	2790	4066	5	12	15	18
subj_55_tissif_AF2_5	I	255	498	1734	2637	3789	5	12	15	17
subj_55_tissif_AF2_52	I	297	501	1436	2675	2984	5	11	15	16
subj_55_tissif_MN1_2	I	273	482	1400	2518	3587	5	11	14	17
subj_55_tissif_MN1_20	I	276	476	1377	2471	3887	5	10	14	17
subj_55_tissif_MN1_33	I	287	547	1354	2534	3670	5	10	14	17
subj_55_tissif_Pre_10	I	216	390	2050	2832	4087	4	13	15	18
subj_55_tissif_Pre_29	I	214	390	2005	2872	4052	4	13	15	18
subj_55_tissif_Pre_46	I	249	398	2283	3022	3859	4	14	16	17
subj_56_kiggif_24_Post	I	236	453	2308	2987	4418	5	14	16	18
subj_56_kiggif_30_Post	I	238	461	2398	3082	4564	5	14	16	19
subj_56_kiggif_37_Post	I	176	315	2672	2929	4493	3	15	15	18
subj_56_kiggif_AF2_1	I	227	429	2468	3075	4189	4	14	16	18
subj_56_kiggif_AF2_28	I	226	430	2455	3217	4348	4	14	16	18
subj_56_kiggif_AF2_4	I	231	446	2368	3056	4217	4	14	16	18
subj_56_kiggif_MN1_10	I	214	440	2265	2744	3842	4	14	15	17
subj_56_kiggif_MN1_37	I	199	430	2175	2688	3996	4	13	15	18
subj_56_kiggif_MN1_7	I	230	461	2298	2869	3925	5	14	15	17
subj_56_kiggif_Pre_15	I	232	430	2525	3210	4271	4	14	16	18
subj_56_kiggif_Pre_18	I	228	429	2368	2944	4113	4	14	16	18
subj_56_kiggif_Pre_25	I	208	413	2393	2975	4114	4	14	16	18
subj_56_piffif_21_Post	I	216	429	2127	2923	4113	4	13	15	18
subj_56_piffif_35_Post	I	219	414	2250	2924	4439	4	14	15	18
subj_56_piffif_6_Post	I	234	457	2064	2789	4189	5	13	15	18
subj_56_piffif_AF2_24	I	221	435	2205	2925	4253	4	14	15	18
subj_56_piffif_AF2_41	I	219	422	2210	3003	4384	4	14	16	18
subj_56_piffif_AF2_51	I	227	429	2267	2997	4185	4	14	16	18
subj_56_piffif_MN1_13	I	197	448	2049	2773	3994	5	13	15	18
subj_56_piffif_MN1_33	I	201	441	2009	2840	3895	4	13	15	17
subj_56_piffif_MN1_53	I	224	460	2031	2811	4036	5	13	15	18
subj_56_piffif_Pre_32	I	208	413	2228	2922	4213	4	14	15	18
subj_56_piffif_Pre_4	I	219	426	2217	2950	4137	4	14	16	18
subj_56_piffif_Pre_9	I	230	451	2280	3037	4198	5	14	16	18
subj_56_tissif_10_Post	I	230	441	2049	3020	4485	4	13	16	18
subj_56_tissif_14_Post	I	234	448	2113	3068	4511	5	13	16	18
subj_56_tissif_51_Post	I	113	400	2246	3252	4488	4	14	16	18
subj_56_tissif_AF2_38	I	214	425	2311	3114	4452	4	14	16	18
subj_56_tissif_AF2_52	I	232	456	2268	3081	4440	5	14	16	18
subj_56_tissif_AF2_6	I	218	425	2422	3272	4610	4	14	16	19
subj_56_tissif_MN1_12	I	200	454	1988	2808	3880	5	13	15	17
subj_56_tissif_MN1_18	I	197	434	2090	2770	4039	4	13	15	18
subj_56_tissif_MN1_30	I	198	423	2035	2800	3977	4	13	15	18
subj_56_tissif_Pre_26	I	213	424	2187	3070	4350	4	13	16	18
subj_56_tissif_Pre_31	I	217	426	2342	3124	4570	4	14	16	19
subj_56_tissif_Pre_43	I	211	420	2270	3082	3735	4	14	16	17
subj_57_kiggif_14_Post	I	202	398	2145	2893	3620	4	13	15	17
subj_57_kiggif_2_Post	I	235	453	2082	2922	3621	5	13	15	17
subj_57_kiggif_51_Post	I	207	401	2090	2890	3541	4	13	15	17
subj_57_kiggif_AF2_16	I	207	416	2022	2859	3679	4	13	15	17
subj_57_kiggif_AF2_29	I	209	401	2132	2915	3820	4	13	15	17
subj_57_kiggif_AF2_44	I	222	396	2113	2990	3948	4	13	16	18
subj_57_kiggif_MN1_16	I	236	479	2029	2631	3494	5	13	15	17
subj_57_kiggif_MN1_34	I	228	466	1976	2763	3612	5	13	15	17
subj_57_kiggif_MN1_48	I	233	474	2036	2435	3573	5	13	14	17
subj_57_kiggif_Pre_20	I	215	419	1937	2838	3612	4	13	15	17
subj_57_kiggif_Pre_31	I	229	449	2036	2827	3572	5	13	15	17
subj_57_kiggif_Pre_43	I	225	410	2128	2887	3865	4	13	15	17
subj_57_piffif_26_Post	I	96	438	1883	2633	3644	4	12	15	17
subj_57_piffif_35_Post	I	102	424	1880	2727	3760	4	12	15	17
subj_57_piffif_43_Post	I	100	404	1943	2615	3785	4	13	15	17
subj_57_piffif_AF2_31	I	216	402	1907	2591	3902	4	13	15	17
subj_57_piffif_AF2_34	I	217	416	1927	2626	3979	4	13	15	18
subj_57_piffif_AF2_53	I	211	417	1871	2659	3875	4	12	15	17
subj_57_piffif_MN1_12	I	225	454	1909	2607	3858	5	13	15	17
subj_57_piffif_MN1_2	I	230	464	1834	2532	3754	5	12	14	17
subj_57_piffif_MN1_47	I	235	475	1824	2635	3775	5	12	15	17
subj_57_piffif_Pre_23	I	208	410	1901	2677	3924	4	13	15	17
subj_57_piffif_Pre_33	I	219	430	1922	2656	3717	4	13	15	17
subj_57_piffif_Pre_6	I	179	385	1863	2633	3880	4	12	15	17
subj_57_tissif_25_Post	I	212	405	1818	2686	4109	4	12	15	18
subj_57_tissif_37_Post	I	208	404	1918	2634	4033	4	13	15	18
subj_57_tissif_6_Post	I	216	414	1834	2787	4118	4	12	15	18
subj_57_tissif_AF2_27	I	221	419	1775	2655	4096	4	12	15	18
subj_57_tissif_AF2_38	I	217	398	1746	2576	4136	4	12	15	18
subj_57_tissif_AF2_46	I	225	426	1841	2725	4112	4	12	15	18
subj_57_tissif_MN1_14	I	224	443	1744	2754	4152	4	12	15	18
subj_57_tissif_MN1_3	I	231	464	1786	2591	4060	5	12	15	18
subj_57_tissif_MN1_51	I	231	472	1701	2578	4165	5	12	15	18
subj_57_tissif_Pre_0	I	219	430	1931	2527	4026	4	13	14	18
subj_57_tissif_Pre_14	I	196	418	1861	2759	4016	4	12	15	18
subj_57_tissif_Pre_22	I	209	408	1878	2701	4000	4	12	15	18
subj_58_kiggif_15_Post	I	229	438	2448	3097	4038	4	14	16	18
subj_58_kiggif_23_Post	I	236	452	2384	2932	4206	5	14	15	18
subj_58_kiggif_37_Post	I	177	379	2324	3023	4239	4	14	16	18
subj_58_kiggif_AF2_14	I	254	489	1266	2939	3248	5	10	15	16
subj_58_kiggif_AF2_39	I	231	435	1152	2712	3814	4	9	15	17
subj_58_kiggif_AF2_47	I	251	486	1020	2587	3757	5	9	15	17
subj_58_kiggif_MN1_28	I	296	603	1437	2699	3782	6	11	15	17
subj_58_kiggif_MN1_29	I	325	577	1010	2880	3541	6	9	15	17
subj_58_kiggif_MN1_51	I	314	612	1265	2698	3445	6	10	15	17
subj_58_kiggif_Pre_28	I	236	569	2160	2882	4283	6	13	15	18
subj_58_kiggif_Pre_29	I	231	572	2114	2691	4280	6	13	15	18
subj_58_kiggif_Pre_32	I	245	480	2416	3001	4214	5	14	16	18
subj_58_piffif_18_Post	I	232	445	2310	2985	4358	4	14	16	18
subj_58_piffif_46_Post	I	217	431	2141	2868	4169	4	13	15	18
subj_58_piffif_9_Post	I	232	442	2206	2940	4417	4	14	15	18
subj_58_piffif_AF2_15	I	241	478	1474	2749	3017	5	11	15	16
subj_58_piffif_AF2_31	I	250	493	1458	2480	3547	5	11	14	17
subj_58_piffif_AF2_7	I	255	504	1512	2217	3230	5	11	14	16
subj_58_piffif_MN1_16	I	286	504	1334	2852	3438	5	10	15	17
subj_58_piffif_MN1_5	I	285	578	1513	2931	3182	6	11	15	16
subj_58_piffif_MN1_8	I	300	597	1474	2656	3569	6	11	15	17
subj_58_piffif_Pre_0	I	238	469	2055	2874	4117	5	13	15	18
subj_58_piffif_Pre_31	I	233	461	2230	3097	4247	5	14	16	18
subj_58_piffif_Pre_47	I	240	475	2324	3174	4366	5	14	16	18
subj_58_tissif_38_Post	I	187	303	2070	2948	4411	3	13	16	18
subj_58_tissif_48_Post	I	225	433	1989	2845	3948	4	13	15	18
subj_58_tissif_49_Post	I	222	413	2078	2941	4191	4	13	16	18
subj_58_tissif_AF2_11	I	250	479	1528	2397	3623	5	11	14	17
subj_58_tissif_AF2_44	I	247	405	1395	2544	3470	4	11	15	17
subj_58_tissif_AF2_6	I	251	488	1771	2954	3916	5	12	15	17
subj_58_tissif_MN1_17	I	297	591	1364	2506	3533	6	10	14	17
subj_58_tissif_MN1_2	I	313	465	1457	2656	3249	5	11	15	16
subj_58_tissif_MN1_23	I	291	436	1279	2945	3779	4	10	16	17
subj_58_tissif_Pre_2	I	243	480	2194	3182	4384	5	14	16	18
subj_58_tissif_Pre_27	I	231	504	1872	3023	4364	5	12	16	18
subj_58_tissif_Pre_7	I	232	451	2207	3089	4446	5	14	16	18
subj_59_kiggif_1_Post	I	274	322	2409	2775	3403	3	14	15	16
subj_59_kiggif_46_Post	I	128	420	2375	2739	3819	4	14	15	17
subj_59_kiggif_50_Post	I	285	400	2235	2790	3708	4	14	15	17
