"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F1Bark","F2Bark","gender","BB","AF","F1erb","F2erb"
"1023","subj_56_tissif_51_Post","56","tissif","4",51,"I",113,400,2246,4,14,"F","NB","AF",8.89746802422482,23.1828153242433
"1024","subj_56_tissif_AF2_38","56","tissif","2",38,"I",214,425,2311,4,14,"F","NB","AF",9.26444193777686,23.444601537135
"1025","subj_56_tissif_AF2_52","56","tissif","2",52,"I",232,456,2268,5,14,"F","NB","AF",9.70176579553166,23.2370685285901
"1026","subj_56_tissif_AF2_6","56","tissif","2",6,"I",218,425,2422,4,14,"F","NB","AF",9.26444193777686,23.9075649450831
"1027","subj_56_tissif_Pre_26","56","tissif","1",26,"I",213,424,2187,4,13,"F","NB","AF",9.25001512293795,22.9043997441628
"1028","subj_56_tissif_Pre_31","56","tissif","1",31,"I",217,426,2342,4,14,"F","NB","AF",9.27884823705147,23.5751010266095
"1029","subj_56_tissif_Pre_43","56","tissif","1",43,"I",211,420,2270,4,14,"F","NB","AF",9.19210158623817,23.2723228579019
"1030","subj_57_kiggif_14_Post","57","kiggif","4",14,"I",202,398,2145,4,13,"F","NB","MN",8.86752899965568,22.7343177654223
"1031","subj_57_kiggif_2_Post","57","kiggif","4",2,"I",235,453,2082,5,13,"F","NB","MN",9.66026168660832,22.4035009207031
"1032","subj_57_kiggif_51_Post","57","kiggif","4",51,"I",207,401,2090,4,13,"F","NB","MN",8.91240452815884,22.4792137816192
"1033","subj_57_kiggif_MN1_16","57","kiggif","2",16,"I",236,479,2029,5,13,"F","NB","MN",10.0144122184313,22.1342587503401
"1034","subj_57_kiggif_MN1_34","57","kiggif","2",34,"I",228,466,1976,5,13,"F","NB","MN",9.83889243121664,21.8880477035655
"1035","subj_57_kiggif_MN1_48","57","kiggif","2",48,"I",233,474,2036,5,13,"F","NB","MN",9.94726617760621,22.171294057361
"1036","subj_57_kiggif_Pre_20","57","kiggif","1",20,"I",215,419,1937,4,13,"F","NB","MN",9.1775713502903,21.7307244382708
"1037","subj_57_kiggif_Pre_31","57","kiggif","1",31,"I",229,449,2036,5,13,"F","NB","MN",9.60465610829522,22.1897367521692
"1038","subj_57_kiggif_Pre_43","57","kiggif","1",43,"I",225,410,2128,4,13,"F","NB","MN",9.04585384825251,22.6478776120882
"1039","subj_57_piffif_26_Post","57","piffif","4",26,"I",96,438,1883,4,12,"F","NB","MN",9.45014366037587,21.4452058693704
"1040","subj_57_piffif_35_Post","57","piffif","4",35,"I",102,424,1880,4,12,"F","NB","MN",9.25001512293795,21.4402776656549
"1041","subj_57_piffif_43_Post","57","piffif","4",43,"I",100,404,1943,4,13,"F","NB","MN",8.95708274686538,21.7715869460488
"1042","subj_57_piffif_MN1_12","57","piffif","2",12,"I",225,454,1909,5,13,"F","NB","MN",9.67411536117001,21.5649227680684
"1043","subj_57_piffif_MN1_2","57","piffif","2",2,"I",230,464,1834,5,12,"F","NB","MN",9.81161588087465,21.1738337424676
"1044","subj_57_piffif_MN1_47","57","piffif","2",47,"I",235,475,1824,5,12,"F","NB","MN",9.96073126619783,21.11355126627
"1045","subj_57_piffif_Pre_23","57","piffif","1",23,"I",208,410,1901,4,13,"F","NB","MN",9.04585384825251,21.5571385251899
"1046","subj_57_piffif_Pre_33","57","piffif","1",33,"I",219,430,1922,4,13,"F","NB","MN",9.33626938884965,21.6478404451276
"1047","subj_57_piffif_Pre_6","57","piffif","1",6,"I",179,385,1863,4,12,"F","NB","MN",8.67074706422068,21.3821906751751
"1048","subj_57_tissif_25_Post","57","tissif","4",25,"I",212,405,1818,4,12,"F","NB","MN",8.97193192620215,21.1338437664222
"1049","subj_57_tissif_37_Post","57","tissif","4",37,"I",208,404,1918,4,13,"F","NB","MN",8.95708274686538,21.647059457868
"1050","subj_57_tissif_6_Post","57","tissif","4",6,"I",216,414,1834,4,12,"F","NB","MN",9.1046062035164,21.2107740499629
"1051","subj_57_tissif_MN1_14","57","tissif","2",14,"I",224,443,1744,4,12,"F","NB","MN",9.52066954158584,20.7107741713176
"1052","subj_57_tissif_MN1_3","57","tissif","2",3,"I",231,464,1786,5,12,"F","NB","MN",9.81161588087465,20.9211556730693
"1053","subj_57_tissif_MN1_51","57","tissif","2",51,"I",231,472,1701,5,12,"F","NB","MN",9.9202818590072,20.4532836260896
"1054","subj_57_tissif_Pre_0","57","tissif","1",0,"I",219,430,1931,4,13,"F","NB","MN",9.33626938884965,21.6927500432607
"1055","subj_57_tissif_Pre_14","57","tissif","1",14,"I",196,418,1861,4,12,"F","NB","MN",9.16302025984682,21.3474734729401
"1056","subj_57_tissif_Pre_22","57","tissif","1",22,"I",209,408,1878,4,12,"F","NB","MN",9.01634963371875,21.4419203063597
"1057","subj_58_kiggif_15_Post","58","kiggif","4",15,"I",229,438,2448,4,14,"F","BB","AF",9.45014366037587,24.0036791022359
"1058","subj_58_kiggif_23_Post","58","kiggif","4",23,"I",236,452,2384,5,14,"F","BB","AF",9.64638897412992,23.7312751217395
"1059","subj_58_kiggif_37_Post","58","kiggif","4",37,"I",177,379,2324,4,14,"F","BB","AF",8.5786254658551,23.5338935284724
"1060","subj_58_kiggif_AF2_14","58","kiggif","2",14,"I",254,489,1266,5,10,"F","BB","AF",10.1473745666446,17.721221598594
"1061","subj_58_kiggif_AF2_39","58","kiggif","2",39,"I",231,435,1152,4,9,"F","BB","AF",9.40759084435813,16.923465074227
"1062","subj_58_kiggif_AF2_47","58","kiggif","2",47,"I",251,486,1020,5,9,"F","BB","AF",10.1076701505703,15.8303767438467
"1063","subj_58_kiggif_Pre_28","58","kiggif","1",28,"I",236,569,2160,6,13,"F","BB","AF",11.1519666494024,22.6763370512069
"1064","subj_58_kiggif_Pre_29","58","kiggif","1",29,"I",231,572,2114,6,13,"F","BB","AF",11.1877410523443,22.4643254924415
"1065","subj_58_kiggif_Pre_32","58","kiggif","1",32,"I",245,480,2416,5,14,"F","BB","AF",10.0277878333438,23.8424263785973
"1066","subj_58_piffif_18_Post","58","piffif","4",18,"I",232,445,2310,4,14,"F","BB","AF",9.548742700914,23.4255622205128
"1067","subj_58_piffif_46_Post","58","piffif","4",46,"I",217,431,2141,4,13,"F","BB","AF",9.35057394109567,22.6916980059656
"1068","subj_58_piffif_9_Post","58","piffif","4",9,"I",232,442,2206,4,14,"F","BB","AF",9.5066036676084,22.9757007140895
"1069","subj_58_piffif_AF2_15","58","piffif","2",15,"I",241,478,1474,5,11,"F","BB","AF",10.0010187995652,19.1123969140101
"1070","subj_58_piffif_AF2_31","58","piffif","2",31,"I",250,493,1458,5,11,"F","BB","AF",10.2000709340284,19.0008306968562
"1071","subj_58_piffif_AF2_7","58","piffif","2",7,"I",255,504,1512,5,11,"F","BB","AF",10.3435760370578,19.3284203880936
"1072","subj_58_piffif_Pre_0","58","piffif","1",0,"I",238,469,2055,5,13,"F","BB","AF",9.87966933360082,22.2650039781627
"1073","subj_58_piffif_Pre_31","58","piffif","1",31,"I",233,461,2230,5,14,"F","BB","AF",9.77056217987799,23.0676362731973
"1074","subj_58_piffif_Pre_47","58","piffif","1",47,"I",240,475,2324,5,14,"F","BB","AF",9.96073126619783,23.4629116254776
"1075","subj_58_tissif_38_Post","58","tissif","4",38,"I",187,303,2070,3,13,"F","BB","AF",7.33364003123688,22.4586408263914
"1076","subj_58_tissif_48_Post","58","tissif","4",48,"I",225,433,1989,4,13,"F","BB","AF",9.37912254550143,21.9756976618968
"1077","subj_58_tissif_49_Post","58","tissif","4",49,"I",222,413,2078,4,13,"F","BB","AF",9.0899499763159,22.4143859554077
"1078","subj_58_tissif_AF2_11","58","tissif","2",11,"I",250,479,1528,5,11,"F","BB","AF",10.0144122184313,19.4443818197025
"1079","subj_58_tissif_AF2_44","58","tissif","2",44,"I",247,405,1395,4,11,"F","BB","AF",8.97193192620215,18.6609785003183
"1080","subj_58_tissif_AF2_6","58","tissif","2",6,"I",251,488,1771,5,12,"F","BB","AF",10.1341571804438,20.8233189912781
"1081","subj_58_tissif_Pre_2","58","tissif","1",2,"I",243,480,2194,5,14,"F","BB","AF",10.0277878333438,22.8943069098203
"1082","subj_58_tissif_Pre_27","58","tissif","1",27,"I",231,504,1872,5,12,"F","BB","AF",10.3435760370578,21.3404296648885
"1083","subj_58_tissif_Pre_7","58","tissif","1",7,"I",232,451,2207,5,14,"F","BB","AF",9.63249717374334,22.9734899411546
"1084","subj_59_kiggif_1_Post","59","kiggif","4",1,"I",274,322,2409,3,14,"F","BB","MN",7.65935037446839,23.9307539856134
"1085","subj_59_kiggif_46_Post","59","kiggif","4",46,"I",128,420,2375,4,14,"F","BB","MN",9.19210158623817,23.7175706435254
"1086","subj_59_kiggif_50_Post","59","kiggif","4",50,"I",285,400,2235,4,14,"F","BB","MN",8.89746802422482,23.1346781292736
"1087","subj_59_kiggif_MN1_15","59","kiggif","2",15,"I",370,439,1641,4,12,"F","BB","MN",9.46428824372654,20.1396390814137
"1088","subj_59_kiggif_MN1_33","59","kiggif","2",33,"I",349,525,1646,5,12,"F","BB","MN",10.6119647341224,20.1048423206753
"1089","subj_59_kiggif_MN1_40","59","kiggif","2",40,"I",373,508,1522,5,11,"F","BB","MN",10.3952549891868,19.3865499804609
"1090","subj_59_kiggif_Pre_34","59","kiggif","1",34,"I",258,493,2645,5,15,"F","BB","MN",10.2000709340284,24.7332266020152
"1091","subj_59_kiggif_Pre_39","59","kiggif","1",39,"I",221,444,2207,4,14,"F","BB","MN",9.53471586875449,22.9786586736878
"1092","subj_59_kiggif_Pre_50","59","kiggif","1",50,"I",330,348,2250,4,14,"F","BB","MN",8.08894051440825,23.2388522562707
"1093","subj_59_piffif_35_Post","59","piffif","4",35,"I",279,430,1982,4,13,"F","BB","MN",9.33626938884965,21.9438825078597
"1094","subj_59_piffif_40_Post","59","piffif","4",40,"I",289,391,2013,4,13,"F","BB","MN",8.76204267101734,22.1226854917919
"1095","subj_59_piffif_49_Post","59","piffif","4",49,"I",288,453,1996,5,13,"F","BB","MN",9.66026168660832,21.9948547533706
"1096","subj_59_piffif_MN1_27","59","piffif","2",27,"I",371,600,1526,6,11,"F","BB","MN",11.5155669885422,19.3434282929795
"1097","subj_59_piffif_MN1_29","59","piffif","2",29,"I",364,598,1499,6,11,"F","BB","MN",11.4925066135251,19.1795873315462
"1098","subj_59_piffif_MN1_6","59","piffif","2",6,"I",389,616,1570,6,11,"F","BB","MN",11.6981425390194,19.5959869598208
"1099","subj_59_piffif_Pre_32","59","piffif","1",32,"I",349,386,2059,4,13,"F","BB","MN",8.6860199747881,22.345231948283
"1100","subj_59_piffif_Pre_40","59","piffif","1",40,"I",277,485,2006,5,13,"F","BB","MN",10.0944004193164,22.0195521241893
"1101","subj_59_piffif_Pre_48","59","piffif","1",48,"I",278,462,2046,5,13,"F","BB","MN",9.78426532752873,22.2276141353885
"1102","subj_59_tissif_21_Post","59","tissif","4",21,"I",272,396,2122,4,13,"F","BB","MN",8.83750153805577,22.6307445370222
"1103","subj_59_tissif_51_Post","59","tissif","4",51,"I",301,357,2069,4,13,"F","BB","MN",8.233541998268,22.4137652518939
"1104","subj_59_tissif_52_Post","59","tissif","4",52,"I",265,518,2110,5,13,"F","BB","MN",10.5232985160354,22.4855109205465
"1105","subj_59_tissif_MN1_0","59","tissif","2",0,"I",374,393,1504,4,11,"F","BB","MN",8.79229342821943,19.3612776866374
"1106","subj_59_tissif_MN1_49","59","tissif","2",49,"I",376,584,1495,6,11,"F","BB","MN",11.3295651754343,19.1651289184195
"1107","subj_59_tissif_MN1_51","59","tissif","2",51,"I",377,466,1517,5,11,"F","BB","MN",9.83889243121664,19.38698747867
"1108","subj_59_tissif_Pre_1","59","tissif","1",1,"I",311,382,2135,4,13,"F","BB","MN",8.62479040749432,22.700622377288
"1109","subj_59_tissif_Pre_27","59","tissif","1",27,"I",320,363,1984,4,13,"F","BB","MN",8.32881868660147,22.003256300154
"1110","subj_59_tissif_Pre_35","59","tissif","1",35,"I",288,512,2236,5,14,"F","BB","MN",10.4466689187518,23.0564091661132
"1111","subj_5_kiggif_13_Post","5","kiggif","4",13,"I",246,464,1978,5,13,"F","BB","AF",9.81161588087465,21.8992824988724
"1112","subj_5_kiggif_14_Post","5","kiggif","4",14,"I",239,461,2009,5,13,"F","BB","AF",9.77056217987799,22.0516907552419
"1113","subj_5_kiggif_AF2_16","5","kiggif","2",16,"I",249,515,1464,5,11,"F","BB","AF",10.4850569946451,19.0224469273076
"1114","subj_5_kiggif_AF2_5","5","kiggif","2",5,"I",267,523,1618,5,12,"F","BB","AF",10.5867115835121,19.9454241157391
"1115","subj_5_kiggif_AF2_6","5","kiggif","2",6,"I",246,520,1475,5,11,"F","BB","AF",10.548711968633,19.0877421689909
"1116","subj_5_kiggif_Pre_11","5","kiggif","1",11,"I",259,465,2072,5,13,"F","BB","AF",9.82526338254348,22.347890933766
"1117","subj_5_kiggif_Pre_19","5","kiggif","1",19,"I",253,478,1980,5,13,"F","BB","AF",10.0010187995652,21.8987122681779
"1118","subj_5_kiggif_Pre_32","5","kiggif","1",32,"I",128,493,2018,5,13,"F","BB","AF",10.2000709340284,22.0713377103354
"1119","subj_5_piffif_19_Post","5","piffif","4",19,"I",245,483,1892,5,13,"F","BB","AF",10.0678083039824,21.4577127152407
"1120","subj_5_piffif_30_Post","5","piffif","4",30,"I",257,511,1967,5,13,"F","BB","AF",10.4338401408233,21.8108853459347
"1121","subj_5_piffif_43_Post","5","piffif","4",43,"I",266,478,1857,5,12,"F","BB","AF",10.0010187995652,21.2825910747012
"1122","subj_5_piffif_AF2_13","5","piffif","2",13,"I",258,556,1515,5,11,"F","BB","AF",10.9954410734809,19.3085889354671
"1123","subj_5_piffif_AF2_38","5","piffif","2",38,"I",274,527,1550,5,11,"F","BB","AF",10.6371543010798,19.5418308438805
"1124","subj_5_piffif_AF2_49","5","piffif","2",49,"I",256,509,1467,5,11,"F","BB","AF",10.408133216257,19.0457107849007
"1125","subj_5_piffif_Pre_23","5","piffif","1",23,"I",128,491,1893,5,13,"F","BB","AF",10.1737572992991,21.456887885144
"1126","subj_5_piffif_Pre_5","5","piffif","1",5,"I",244,482,1926,5,13,"F","BB","AF",10.054485831327,21.6294477878953
"1127","subj_5_piffif_Pre_9","5","piffif","1",9,"I",267,500,1899,5,13,"F","BB","AF",10.2916294504987,21.4806166710704
"1128","subj_5_tissif_32_Post","5","tissif","4",32,"I",233,446,1892,4,13,"F","BB","AF",9.56275008965885,21.4850025039808
"1129","subj_5_tissif_34_Post","5","tissif","4",34,"I",246,477,1958,5,13,"F","BB","AF",9.98760753152681,21.7917149116891
"1130","subj_5_tissif_5_Post","5","tissif","4",5,"I",194,454,1898,5,13,"F","BB","AF",9.67411536117001,21.5094633898644
"1131","subj_5_tissif_AF2_10","5","tissif","2",10,"I",267,440,1319,4,10,"F","BB","AF",9.47841307099625,18.1263642237533
"1132","subj_5_tissif_AF2_22","5","tissif","2",22,"I",244,490,1584,5,11,"F","BB","AF",10.1605745918024,19.7711652389766
"1133","subj_5_tissif_AF2_41","5","tissif","2",41,"I",265,511,1333,5,10,"F","BB","AF",10.4338401408233,18.1695059371985
"1134","subj_5_tissif_Pre_45","5","tissif","1",45,"I",243,475,1902,5,13,"F","BB","AF",9.96073126619783,21.5141735165855
"1135","subj_5_tissif_Pre_47","5","tissif","1",47,"I",245,468,1922,5,13,"F","BB","AF",9.866095359494,21.6197843790853
"1136","subj_5_tissif_Pre_7","5","tissif","1",7,"I",258,483,1967,5,13,"F","BB","AF",10.0678083039824,21.8314928499678
"1137","subj_7_kiggif_30_Post","7","kiggif","4",30,"I",225,425,2613,4,15,"F","NB","MN",9.26444193777686,24.6618609974907
"1138","subj_7_kiggif_3_Post","7","kiggif","4",3,"I",218,394,2385,4,14,"F","NB","MN",8.80738513801337,23.7783136946846
"1139","subj_7_kiggif_9_Post","7","kiggif","4",9,"I",216,372,2264,4,14,"F","NB","MN",8.47008702520601,23.2818998696569
"1140","subj_7_kiggif_MN1_14","7","kiggif","2",14,"I",230,460,2168,5,13,"F","NB","MN",9.75684038728237,22.792557546912
"1141","subj_7_kiggif_MN1_43","7","kiggif","2",43,"I",229,448,2281,5,14,"F","NB","MN",9.59070674226307,23.2991155169881
"1142","subj_7_kiggif_MN1_52","7","kiggif","2",52,"I",239,473,2124,5,13,"F","NB","MN",9.93378305723857,22.5830139936378
"1143","subj_7_kiggif_Pre_20","7","kiggif","1",20,"I",249,486,2463,5,14,"F","NB","MN",10.1076701505703,24.0288124294925
"1144","subj_7_kiggif_Pre_39","7","kiggif","1",39,"I",250,491,2302,5,14,"F","NB","MN",10.1737572992991,23.357509252551
"1145","subj_7_kiggif_Pre_51","7","kiggif","1",51,"I",234,449,2534,5,14,"F","NB","MN",9.60465610829522,24.3382929284984
"1146","subj_7_piffif_20_Post","7","piffif","4",20,"I",213,420,2288,4,14,"F","NB","MN",9.19210158623817,23.3499225524772
"1147","subj_7_piffif_25_Post","7","piffif","4",25,"I",216,421,2239,4,14,"F","NB","MN",9.20661102475833,23.1366623563285
"1148","subj_7_piffif_7_Post","7","piffif","4",7,"I",226,414,2231,4,14,"F","NB","MN",9.1046062035164,23.1067569176885
"1149","subj_7_piffif_MN1_2","7","piffif","2",2,"I",267,536,2119,5,13,"F","NB","MN",10.7497285957452,22.5137194670607
"1150","subj_7_piffif_MN1_23","7","piffif","2",23,"I",239,478,2092,5,13,"F","NB","MN",10.0010187995652,22.4316242312325
"1151","subj_7_piffif_MN1_41","7","piffif","2",41,"I",229,449,2014,5,13,"F","NB","MN",9.60465610829522,22.0845840714683
"1152","subj_7_piffif_Pre_0","7","piffif","1",0,"I",232,447,2189,4,13,"F","NB","MN",9.57673808637942,22.8963392807732
"1153","subj_7_piffif_Pre_50","7","piffif","1",50,"I",239,466,2226,5,14,"F","NB","MN",9.83889243121664,23.0463576673683
"1154","subj_7_piffif_Pre_53","7","piffif","1",53,"I",220,429,2254,4,14,"F","NB","MN",9.32194459722326,23.1962342122772
"1155","subj_7_tissif_16_Post","7","tissif","4",16,"I",199,379,2229,4,14,"F","NB","MN",8.5786254658551,23.1238996580565
"1156","subj_7_tissif_37_Post","7","tissif","4",37,"I",217,430,2301,4,14,"F","NB","MN",9.33626938884965,23.3982384885352
"1157","subj_7_tissif_46_Post","7","tissif","4",46,"I",211,414,2294,4,14,"F","NB","MN",9.1046062035164,23.3801090712625
"1158","subj_7_tissif_MN1_12","7","tissif","2",12,"I",216,452,2054,5,13,"F","NB","MN",9.64638897412992,22.2728257866331
"1159","subj_7_tissif_MN1_19","7","tissif","2",19,"I",227,456,2001,5,13,"F","NB","MN",9.70176579553166,22.0168128733973
"1160","subj_7_tissif_MN1_21","7","tissif","2",21,"I",225,459,2181,5,13,"F","NB","MN",9.7430999012877,22.8516948415435
"1161","subj_7_tissif_Pre_1","7","tissif","1",1,"I",223,426,2215,4,14,"F","NB","MN",9.27884823705147,23.0273788757903
"1162","subj_7_tissif_Pre_8","7","tissif","1",8,"I",245,479,2224,5,14,"F","NB","MN",10.0144122184313,23.0279687532396
"1163","subj_7_tissif_Pre_9","7","tissif","1",9,"I",237,466,2146,5,13,"F","NB","MN",9.83889243121664,22.6886009068512
"1164","subj_9_kiggif_0_Post","9","kiggif","4",0,"I",274,497,2382,5,14,"F","BB","AF",10.2524922824796,23.6898173062946
"1165","subj_9_kiggif_30_Post","9","kiggif","4",30,"I",240,398,2237,4,14,"F","BB","AF",8.86752899965568,23.1449273212419
"1166","subj_9_kiggif_43_Post","9","kiggif","4",43,"I",248,747,2206,7,14,"F","BB","AF",13.0778692952343,22.7526516319966
"1167","subj_9_kiggif_AF2_2","9","kiggif","2",2,"I",284,663,1862,6,12,"F","BB","AF",12.215735212748,21.1728084977006
"1168","subj_9_kiggif_AF2_42","9","kiggif","2",42,"I",282,826,1973,7,13,"F","BB","AF",13.8244658882653,21.6110023903968
"1169","subj_9_kiggif_Pre_18","9","kiggif","1",18,"I",256,540,2313,5,14,"F","BB","AF",10.7993574017703,23.3683959721242
"1170","subj_9_kiggif_Pre_20","9","kiggif","1",20,"I",270,532,2413,5,14,"F","BB","AF",10.699852027369,23.7918874710095
"1171","subj_9_kiggif_Pre_38","9","kiggif","1",38,"I",278,531,2457,5,14,"F","BB","AF",10.6873438964686,23.9715407894075
"1172","subj_9_piffif_45_Post","9","piffif","4",45,"I",253,534,2199,5,14,"F","BB","AF",10.7248214286271,22.8768543136158
"1173","subj_9_piffif_49_Post","9","piffif","4",49,"I",259,512,2444,5,14,"F","BB","AF",10.4466689187518,23.9329371105947
"1174","subj_9_piffif_9_Post","9","piffif","4",9,"I",260,523,2191,5,14,"F","BB","AF",10.5867115835121,22.849289122221
"1175","subj_9_piffif_AF2_10","9","piffif","2",10,"I",270,710,851,7,8,"F","BB","AF",12.7074463857062,14.1510726199097
"1176","subj_9_piffif_AF2_50","9","piffif","2",50,"I",271,545,1102,5,9,"F","BB","AF",10.8610485366398,16.454313530822
"1177","subj_9_piffif_Pre_1","9","piffif","1",1,"I",275,535,2459,5,14,"F","BB","AF",10.7372827730254,23.9766688098814
"1178","subj_9_piffif_Pre_36","9","piffif","1",36,"I",272,316,2777,3,15,"F","BB","AF",7.55760551080046,25.3521139312512
"1179","subj_9_tissif_17_Post","9","tissif","4",17,"I",260,463,2156,5,13,"F","BB","AF",9.79794987850104,22.7361648513565
"1180","subj_9_tissif_26_Post","9","tissif","4",26,"I",248,485,2213,5,14,"F","BB","AF",10.0944004193164,22.9749927941243
"1181","subj_9_tissif_3_Post","9","tissif","4",3,"I",261,520,2158,5,13,"F","BB","AF",10.548711968633,22.7032468135381
"1182","subj_9_tissif_AF2_1","9","tissif","2",1,"I",279,606,1904,6,13,"F","BB","AF",11.5844278879133,21.4281205993587
"1183","subj_9_tissif_AF2_30","9","tissif","2",30,"I",291,610,1674,6,11,"F","BB","AF",11.630070628156,20.2011760052681
"1184","subj_9_tissif_AF2_41","9","tissif","2",41,"I",278,730,1943,7,13,"F","BB","AF",12.9094195339705,21.5327492248646
"1185","subj_9_tissif_Pre_28","9","tissif","1",28,"I",261,512,2291,5,14,"F","BB","AF",10.4466689187518,23.2949544384523
"1186","subj_9_tissif_Pre_49","9","tissif","1",49,"I",261,484,2344,5,14,"F","BB","AF",10.0811131518551,23.5407098693343
"1187","subj_9_tissif_Pre_53","9","tissif","1",53,"I",258,488,2286,5,14,"F","BB","AF",10.1341571804438,23.2911378754582
"1188","subj_10_keggif_18_Post","10","keggif","4",18,"E",206,663,2034,6,13,"F","BB","AF",12.215735212748,22.023325378016
"1189","subj_10_keggif_33_Post","10","keggif","4",33,"E",215,594,1949,6,13,"F","BB","AF",11.4462243349422,21.6614481017871
