"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F3Hz","F4Hz","F1Bark","F2Bark","F3Bark","F4Bark","gender","BB","AF"
"964","subj_54_piffif_Pre_34",54,"piffif","1","34","I","223",438,2089,2829,3903,4,13,15,17,"F","NB","AF"
"965","subj_54_piffif_Pre_40",54,"piffif","1","40","I","247",492,1951,2725,3916,5,13,15,17,"F","NB","AF"
"966","subj_54_piffif_Pre_42",54,"piffif","1","42","I","250",494,1987,2700,4000,5,13,15,18,"F","NB","AF"
"967","subj_54_tissif_2_Post",54,"tissif","4","2","I","233",463,2029,2813,3965,5,13,15,18,"F","NB","AF"
"968","subj_54_tissif_39_Post",54,"tissif","4","39","I","227",447,2079,2865,4050,4,13,15,18,"F","NB","AF"
"969","subj_54_tissif_9_Post",54,"tissif","4","9","I","241",468,1982,2921,4044,5,13,15,18,"F","NB","AF"
"970","subj_54_tissif_AF2_21",54,"tissif","2","21","I","242",481,1948,2827,3843,5,13,15,17,"F","NB","AF"
"971","subj_54_tissif_AF2_28",54,"tissif","2","28","I","235",462,1919,2850,3772,5,13,15,17,"F","NB","AF"
"972","subj_54_tissif_AF2_34",54,"tissif","2","34","I","211",413,2053,2897,4054,4,13,15,18,"F","NB","AF"
"973","subj_54_tissif_Pre_24",54,"tissif","1","24","I","235",459,2118,2918,3976,5,13,15,18,"F","NB","AF"
"974","subj_54_tissif_Pre_26",54,"tissif","1","26","I","237",465,2211,2853,4089,5,14,15,18,"F","NB","AF"
"975","subj_54_tissif_Pre_31",54,"tissif","1","31","I","214",419,2094,2803,4073,4,13,15,18,"F","NB","AF"
"976","subj_55_kiggif_13_Post",55,"kiggif","4","13","I","250",454,2340,2896,3102,5,14,15,16,"F","BB","MN"
"977","subj_55_kiggif_36_Post",55,"kiggif","4","36","I","253",413,2537,3049,4027,4,14,16,18,"F","BB","MN"
"978","subj_55_kiggif_37_Post",55,"kiggif","4","37","I","244",443,2628,2966,3736,4,15,16,17,"F","BB","MN"
"979","subj_55_kiggif_MN1_19",55,"kiggif","2","19","I","302",444,1566,2830,3910,4,11,15,17,"F","BB","MN"
"980","subj_55_kiggif_MN1_8",55,"kiggif","2","8","I","307",541,1543,2676,3481,5,11,15,17,"F","BB","MN"
"981","subj_55_kiggif_MN1_9",55,"kiggif","2","9","I","308",578,1643,2552,3094,6,12,15,16,"F","BB","MN"
"982","subj_55_kiggif_Pre_15",55,"kiggif","1","15","I","218",368,2525,3091,3944,4,14,16,18,"F","BB","MN"
"983","subj_55_kiggif_Pre_19",55,"kiggif","1","19","I","214",374,2572,2957,3984,4,15,16,18,"F","BB","MN"
"984","subj_55_kiggif_Pre_33",55,"kiggif","1","33","I","120",391,2519,3049,3483,4,14,16,17,"F","BB","MN"
"985","subj_55_piffif_12_Post",55,"piffif","4","12","I","230",435,2067,2911,3646,4,13,15,17,"F","BB","MN"
"986","subj_55_piffif_38_Post",55,"piffif","4","38","I","239",462,2113,2895,3861,5,13,15,17,"F","BB","MN"
"987","subj_55_piffif_43_Post",55,"piffif","4","43","I","254",440,2139,2957,3432,4,13,16,17,"F","BB","MN"
"988","subj_55_piffif_MN1_34",55,"piffif","2","34","I","280",405,1236,2608,3153,4,10,15,16,"F","BB","MN"
"989","subj_55_piffif_MN1_5",55,"piffif","2","5","I","290",358,1162,2856,3711,4,9,15,17,"F","BB","MN"
"990","subj_55_piffif_MN1_52",55,"piffif","2","52","I","278",422,1114,2608,3224,4,9,15,16,"F","BB","MN"
"991","subj_55_piffif_Pre_22",55,"piffif","1","22","I","213",395,2113,2773,4018,4,13,15,18,"F","BB","MN"
"992","subj_55_piffif_Pre_49",55,"piffif","1","49","I","228",406,2044,2682,3669,4,13,15,17,"F","BB","MN"
"993","subj_55_piffif_Pre_51",55,"piffif","1","51","I","240",442,2168,2929,3310,4,13,15,16,"F","BB","MN"
"994","subj_55_tissif_24_Post",55,"tissif","4","24","I","248",464,2210,2966,4001,5,14,16,18,"F","BB","MN"
"995","subj_55_tissif_2_Post",55,"tissif","4","2","I","245",449,2255,2965,4184,5,14,16,18,"F","BB","MN"
"996","subj_55_tissif_46_Post",55,"tissif","4","46","I","246",447,2304,2983,4098,4,14,16,18,"F","BB","MN"
"997","subj_55_tissif_MN1_2",55,"tissif","2","2","I","273",482,1400,2518,3587,5,11,14,17,"F","BB","MN"
"998","subj_55_tissif_MN1_20",55,"tissif","2","20","I","276",476,1377,2471,3887,5,10,14,17,"F","BB","MN"
"999","subj_55_tissif_MN1_33",55,"tissif","2","33","I","287",547,1354,2534,3670,5,10,14,17,"F","BB","MN"
"1000","subj_55_tissif_Pre_10",55,"tissif","1","10","I","216",390,2050,2832,4087,4,13,15,18,"F","BB","MN"
"1001","subj_55_tissif_Pre_29",55,"tissif","1","29","I","214",390,2005,2872,4052,4,13,15,18,"F","BB","MN"
"1002","subj_55_tissif_Pre_46",55,"tissif","1","46","I","249",398,2283,3022,3859,4,14,16,17,"F","BB","MN"
"1003","subj_56_kiggif_24_Post",56,"kiggif","4","24","I","236",453,2308,2987,4418,5,14,16,18,"F","NB","AF"
"1004","subj_56_kiggif_30_Post",56,"kiggif","4","30","I","238",461,2398,3082,4564,5,14,16,19,"F","NB","AF"
"1005","subj_56_kiggif_37_Post",56,"kiggif","4","37","I","176",315,2672,2929,4493,3,15,15,18,"F","NB","AF"
"1006","subj_56_kiggif_AF2_1",56,"kiggif","2","1","I","227",429,2468,3075,4189,4,14,16,18,"F","NB","AF"
"1007","subj_56_kiggif_AF2_28",56,"kiggif","2","28","I","226",430,2455,3217,4348,4,14,16,18,"F","NB","AF"
"1008","subj_56_kiggif_AF2_4",56,"kiggif","2","4","I","231",446,2368,3056,4217,4,14,16,18,"F","NB","AF"
"1009","subj_56_kiggif_Pre_15",56,"kiggif","1","15","I","232",430,2525,3210,4271,4,14,16,18,"F","NB","AF"
"1010","subj_56_kiggif_Pre_18",56,"kiggif","1","18","I","228",429,2368,2944,4113,4,14,16,18,"F","NB","AF"
"1011","subj_56_kiggif_Pre_25",56,"kiggif","1","25","I","208",413,2393,2975,4114,4,14,16,18,"F","NB","AF"
"1012","subj_56_piffif_21_Post",56,"piffif","4","21","I","216",429,2127,2923,4113,4,13,15,18,"F","NB","AF"
"1013","subj_56_piffif_35_Post",56,"piffif","4","35","I","219",414,2250,2924,4439,4,14,15,18,"F","NB","AF"
"1014","subj_56_piffif_6_Post",56,"piffif","4","6","I","234",457,2064,2789,4189,5,13,15,18,"F","NB","AF"
"1015","subj_56_piffif_AF2_24",56,"piffif","2","24","I","221",435,2205,2925,4253,4,14,15,18,"F","NB","AF"
"1016","subj_56_piffif_AF2_41",56,"piffif","2","41","I","219",422,2210,3003,4384,4,14,16,18,"F","NB","AF"
"1017","subj_56_piffif_AF2_51",56,"piffif","2","51","I","227",429,2267,2997,4185,4,14,16,18,"F","NB","AF"
"1018","subj_56_piffif_Pre_32",56,"piffif","1","32","I","208",413,2228,2922,4213,4,14,15,18,"F","NB","AF"
"1019","subj_56_piffif_Pre_4",56,"piffif","1","4","I","219",426,2217,2950,4137,4,14,16,18,"F","NB","AF"
"1020","subj_56_piffif_Pre_9",56,"piffif","1","9","I","230",451,2280,3037,4198,5,14,16,18,"F","NB","AF"
"1021","subj_56_tissif_10_Post",56,"tissif","4","10","I","230",441,2049,3020,4485,4,13,16,18,"F","NB","AF"
"1022","subj_56_tissif_14_Post",56,"tissif","4","14","I","234",448,2113,3068,4511,5,13,16,18,"F","NB","AF"
"1023","subj_56_tissif_51_Post",56,"tissif","4","51","I","113",400,2246,3252,4488,4,14,16,18,"F","NB","AF"
"1024","subj_56_tissif_AF2_38",56,"tissif","2","38","I","214",425,2311,3114,4452,4,14,16,18,"F","NB","AF"
"1025","subj_56_tissif_AF2_52",56,"tissif","2","52","I","232",456,2268,3081,4440,5,14,16,18,"F","NB","AF"
"1026","subj_56_tissif_AF2_6",56,"tissif","2","6","I","218",425,2422,3272,4610,4,14,16,19,"F","NB","AF"
"1027","subj_56_tissif_Pre_26",56,"tissif","1","26","I","213",424,2187,3070,4350,4,13,16,18,"F","NB","AF"
"1028","subj_56_tissif_Pre_31",56,"tissif","1","31","I","217",426,2342,3124,4570,4,14,16,19,"F","NB","AF"
"1029","subj_56_tissif_Pre_43",56,"tissif","1","43","I","211",420,2270,3082,3735,4,14,16,17,"F","NB","AF"
"1030","subj_57_kiggif_14_Post",57,"kiggif","4","14","I","202",398,2145,2893,3620,4,13,15,17,"F","NB","MN"
"1031","subj_57_kiggif_2_Post",57,"kiggif","4","2","I","235",453,2082,2922,3621,5,13,15,17,"F","NB","MN"
"1032","subj_57_kiggif_51_Post",57,"kiggif","4","51","I","207",401,2090,2890,3541,4,13,15,17,"F","NB","MN"
"1033","subj_57_kiggif_MN1_16",57,"kiggif","2","16","I","236",479,2029,2631,3494,5,13,15,17,"F","NB","MN"
"1034","subj_57_kiggif_MN1_34",57,"kiggif","2","34","I","228",466,1976,2763,3612,5,13,15,17,"F","NB","MN"
"1035","subj_57_kiggif_MN1_48",57,"kiggif","2","48","I","233",474,2036,2435,3573,5,13,14,17,"F","NB","MN"
"1036","subj_57_kiggif_Pre_20",57,"kiggif","1","20","I","215",419,1937,2838,3612,4,13,15,17,"F","NB","MN"
"1037","subj_57_kiggif_Pre_31",57,"kiggif","1","31","I","229",449,2036,2827,3572,5,13,15,17,"F","NB","MN"
"1038","subj_57_kiggif_Pre_43",57,"kiggif","1","43","I","225",410,2128,2887,3865,4,13,15,17,"F","NB","MN"
"1039","subj_57_piffif_26_Post",57,"piffif","4","26","I","96",438,1883,2633,3644,4,12,15,17,"F","NB","MN"
"1040","subj_57_piffif_35_Post",57,"piffif","4","35","I","102",424,1880,2727,3760,4,12,15,17,"F","NB","MN"
"1041","subj_57_piffif_43_Post",57,"piffif","4","43","I","100",404,1943,2615,3785,4,13,15,17,"F","NB","MN"
"1042","subj_57_piffif_MN1_12",57,"piffif","2","12","I","225",454,1909,2607,3858,5,13,15,17,"F","NB","MN"
"1043","subj_57_piffif_MN1_2",57,"piffif","2","2","I","230",464,1834,2532,3754,5,12,14,17,"F","NB","MN"
"1044","subj_57_piffif_MN1_47",57,"piffif","2","47","I","235",475,1824,2635,3775,5,12,15,17,"F","NB","MN"
"1045","subj_57_piffif_Pre_23",57,"piffif","1","23","I","208",410,1901,2677,3924,4,13,15,17,"F","NB","MN"
"1046","subj_57_piffif_Pre_33",57,"piffif","1","33","I","219",430,1922,2656,3717,4,13,15,17,"F","NB","MN"
"1047","subj_57_piffif_Pre_6",57,"piffif","1","6","I","179",385,1863,2633,3880,4,12,15,17,"F","NB","MN"
"1048","subj_57_tissif_25_Post",57,"tissif","4","25","I","212",405,1818,2686,4109,4,12,15,18,"F","NB","MN"
"1049","subj_57_tissif_37_Post",57,"tissif","4","37","I","208",404,1918,2634,4033,4,13,15,18,"F","NB","MN"
"1050","subj_57_tissif_6_Post",57,"tissif","4","6","I","216",414,1834,2787,4118,4,12,15,18,"F","NB","MN"
"1051","subj_57_tissif_MN1_14",57,"tissif","2","14","I","224",443,1744,2754,4152,4,12,15,18,"F","NB","MN"
"1052","subj_57_tissif_MN1_3",57,"tissif","2","3","I","231",464,1786,2591,4060,5,12,15,18,"F","NB","MN"
"1053","subj_57_tissif_MN1_51",57,"tissif","2","51","I","231",472,1701,2578,4165,5,12,15,18,"F","NB","MN"
"1054","subj_57_tissif_Pre_0",57,"tissif","1","0","I","219",430,1931,2527,4026,4,13,14,18,"F","NB","MN"
"1055","subj_57_tissif_Pre_14",57,"tissif","1","14","I","196",418,1861,2759,4016,4,12,15,18,"F","NB","MN"
"1056","subj_57_tissif_Pre_22",57,"tissif","1","22","I","209",408,1878,2701,4000,4,12,15,18,"F","NB","MN"
"1057","subj_58_kiggif_15_Post",58,"kiggif","4","15","I","229",438,2448,3097,4038,4,14,16,18,"F","BB","AF"
"1058","subj_58_kiggif_23_Post",58,"kiggif","4","23","I","236",452,2384,2932,4206,5,14,15,18,"F","BB","AF"
"1059","subj_58_kiggif_37_Post",58,"kiggif","4","37","I","177",379,2324,3023,4239,4,14,16,18,"F","BB","AF"
"1060","subj_58_kiggif_AF2_14",58,"kiggif","2","14","I","254",489,1266,2939,3248,5,10,15,16,"F","BB","AF"
"1061","subj_58_kiggif_AF2_39",58,"kiggif","2","39","I","231",435,1152,2712,3814,4,9,15,17,"F","BB","AF"
"1062","subj_58_kiggif_AF2_47",58,"kiggif","2","47","I","251",486,1020,2587,3757,5,9,15,17,"F","BB","AF"
"1063","subj_58_kiggif_Pre_28",58,"kiggif","1","28","I","236",569,2160,2882,4283,6,13,15,18,"F","BB","AF"
"1064","subj_58_kiggif_Pre_29",58,"kiggif","1","29","I","231",572,2114,2691,4280,6,13,15,18,"F","BB","AF"
"1065","subj_58_kiggif_Pre_32",58,"kiggif","1","32","I","245",480,2416,3001,4214,5,14,16,18,"F","BB","AF"
"1066","subj_58_piffif_18_Post",58,"piffif","4","18","I","232",445,2310,2985,4358,4,14,16,18,"F","BB","AF"
"1067","subj_58_piffif_46_Post",58,"piffif","4","46","I","217",431,2141,2868,4169,4,13,15,18,"F","BB","AF"
"1068","subj_58_piffif_9_Post",58,"piffif","4","9","I","232",442,2206,2940,4417,4,14,15,18,"F","BB","AF"
"1069","subj_58_piffif_AF2_15",58,"piffif","2","15","I","241",478,1474,2749,3017,5,11,15,16,"F","BB","AF"
"1070","subj_58_piffif_AF2_31",58,"piffif","2","31","I","250",493,1458,2480,3547,5,11,14,17,"F","BB","AF"
"1071","subj_58_piffif_AF2_7",58,"piffif","2","7","I","255",504,1512,2217,3230,5,11,14,16,"F","BB","AF"
"1072","subj_58_piffif_Pre_0",58,"piffif","1","0","I","238",469,2055,2874,4117,5,13,15,18,"F","BB","AF"
"1073","subj_58_piffif_Pre_31",58,"piffif","1","31","I","233",461,2230,3097,4247,5,14,16,18,"F","BB","AF"
"1074","subj_58_piffif_Pre_47",58,"piffif","1","47","I","240",475,2324,3174,4366,5,14,16,18,"F","BB","AF"
"1075","subj_58_tissif_38_Post",58,"tissif","4","38","I","187",303,2070,2948,4411,3,13,16,18,"F","BB","AF"
"1076","subj_58_tissif_48_Post",58,"tissif","4","48","I","225",433,1989,2845,3948,4,13,15,18,"F","BB","AF"
"1077","subj_58_tissif_49_Post",58,"tissif","4","49","I","222",413,2078,2941,4191,4,13,16,18,"F","BB","AF"
"1078","subj_58_tissif_AF2_11",58,"tissif","2","11","I","250",479,1528,2397,3623,5,11,14,17,"F","BB","AF"
"1079","subj_58_tissif_AF2_44",58,"tissif","2","44","I","247",405,1395,2544,3470,4,11,15,17,"F","BB","AF"
"1080","subj_58_tissif_AF2_6",58,"tissif","2","6","I","251",488,1771,2954,3916,5,12,15,17,"F","BB","AF"
"1081","subj_58_tissif_Pre_2",58,"tissif","1","2","I","243",480,2194,3182,4384,5,14,16,18,"F","BB","AF"
"1082","subj_58_tissif_Pre_27",58,"tissif","1","27","I","231",504,1872,3023,4364,5,12,16,18,"F","BB","AF"
"1083","subj_58_tissif_Pre_7",58,"tissif","1","7","I","232",451,2207,3089,4446,5,14,16,18,"F","BB","AF"
"1084","subj_59_kiggif_1_Post",59,"kiggif","4","1","I","274",322,2409,2775,3403,3,14,15,16,"F","BB","MN"
"1085","subj_59_kiggif_46_Post",59,"kiggif","4","46","I","128",420,2375,2739,3819,4,14,15,17,"F","BB","MN"
"1086","subj_59_kiggif_50_Post",59,"kiggif","4","50","I","285",400,2235,2790,3708,4,14,15,17,"F","BB","MN"
"1087","subj_59_kiggif_MN1_15",59,"kiggif","2","15","I","370",439,1641,2540,3447,4,12,15,17,"F","BB","MN"
"1088","subj_59_kiggif_MN1_33",59,"kiggif","2","33","I","349",525,1646,2478,3134,5,12,14,16,"F","BB","MN"
"1089","subj_59_kiggif_MN1_40",59,"kiggif","2","40","I","373",508,1522,2423,3211,5,11,14,16,"F","BB","MN"
"1090","subj_59_kiggif_Pre_34",59,"kiggif","1","34","I","258",493,2645,2954,4065,5,15,16,18,"F","BB","MN"
"1091","subj_59_kiggif_Pre_39",59,"kiggif","1","39","I","221",444,2207,2803,3680,4,14,15,17,"F","BB","MN"
"1092","subj_59_kiggif_Pre_50",59,"kiggif","1","50","I","330",348,2250,2837,3328,4,14,15,16,"F","BB","MN"
"1093","subj_59_piffif_35_Post",59,"piffif","4","35","I","279",430,1982,2790,3913,4,13,15,17,"F","BB","MN"
"1094","subj_59_piffif_40_Post",59,"piffif","4","40","I","289",391,2013,2840,3774,4,13,15,17,"F","BB","MN"
"1095","subj_59_piffif_49_Post",59,"piffif","4","49","I","288",453,1996,2698,3747,5,13,15,17,"F","BB","MN"
"1096","subj_59_piffif_MN1_27",59,"piffif","2","27","I","371",600,1526,2450,3681,6,11,14,17,"F","BB","MN"
"1097","subj_59_piffif_MN1_29",59,"piffif","2","29","I","364",598,1499,2368,3504,6,11,14,17,"F","BB","MN"
"1098","subj_59_piffif_MN1_6",59,"piffif","2","6","I","389",616,1570,2529,3653,6,11,14,17,"F","BB","MN"
"1099","subj_59_piffif_Pre_32",59,"piffif","1","32","I","349",386,2059,2796,3334,4,13,15,16,"F","BB","MN"
"1100","subj_59_piffif_Pre_40",59,"piffif","1","40","I","277",485,2006,2803,3736,5,13,15,17,"F","BB","MN"
"1101","subj_59_piffif_Pre_48",59,"piffif","1","48","I","278",462,2046,2848,4049,5,13,15,18,"F","BB","MN"
"1102","subj_59_tissif_21_Post",59,"tissif","4","21","I","272",396,2122,2880,3485,4,13,15,17,"F","BB","MN"
"1103","subj_59_tissif_51_Post",59,"tissif","4","51","I","301",357,2069,2627,3541,4,13,15,17,"F","BB","MN"
"1104","subj_59_tissif_52_Post",59,"tissif","4","52","I","265",518,2110,2899,3748,5,13,15,17,"F","BB","MN"
"1105","subj_59_tissif_MN1_0",59,"tissif","2","0","I","374",393,1504,2600,3712,4,11,15,17,"F","BB","MN"
"1106","subj_59_tissif_MN1_49",59,"tissif","2","49","I","376",584,1495,2595,3335,6,11,15,16,"F","BB","MN"
"1107","subj_59_tissif_MN1_51",59,"tissif","2","51","I","377",466,1517,2368,3180,5,11,14,16,"F","BB","MN"
"1108","subj_59_tissif_Pre_1",59,"tissif","1","1","I","311",382,2135,2932,3350,4,13,15,16,"F","BB","MN"
"1109","subj_59_tissif_Pre_27",59,"tissif","1","27","I","320",363,1984,2898,3356,4,13,15,16,"F","BB","MN"
"1110","subj_59_tissif_Pre_35",59,"tissif","1","35","I","288",512,2236,3056,3759,5,14,16,17,"F","BB","MN"
"1111","subj_5_kiggif_13_Post",5,"kiggif","4","13","I","246",464,1978,2739,3456,5,13,15,17,"F","BB","AF"
"1112","subj_5_kiggif_14_Post",5,"kiggif","4","14","I","239",461,2009,2645,3508,5,13,15,17,"F","BB","AF"
"1113","subj_5_kiggif_AF2_16",5,"kiggif","2","16","I","249",515,1464,2452,3883,5,11,14,17,"F","BB","AF"
"1114","subj_5_kiggif_AF2_5",5,"kiggif","2","5","I","267",523,1618,2416,3839,5,12,14,17,"F","BB","AF"
"1115","subj_5_kiggif_AF2_6",5,"kiggif","2","6","I","246",520,1475,2444,3852,5,11,14,17,"F","BB","AF"
"1116","subj_5_kiggif_Pre_11",5,"kiggif","1","11","I","259",465,2072,2753,3634,5,13,15,17,"F","BB","AF"
"1117","subj_5_kiggif_Pre_19",5,"kiggif","1","19","I","253",478,1980,2775,3667,5,13,15,17,"F","BB","AF"
"1118","subj_5_kiggif_Pre_32",5,"kiggif","1","32","I","128",493,2018,2797,3579,5,13,15,17,"F","BB","AF"
"1119","subj_5_piffif_19_Post",5,"piffif","4","19","I","245",483,1892,2657,3935,5,13,15,18,"F","BB","AF"
"1120","subj_5_piffif_30_Post",5,"piffif","4","30","I","257",511,1967,2618,3820,5,13,15,17,"F","BB","AF"
"1121","subj_5_piffif_43_Post",5,"piffif","4","43","I","266",478,1857,2474,3812,5,12,14,17,"F","BB","AF"
"1122","subj_5_piffif_AF2_13",5,"piffif","2","13","I","258",556,1515,2658,3925,5,11,15,17,"F","BB","AF"
"1123","subj_5_piffif_AF2_38",5,"piffif","2","38","I","274",527,1550,2571,3703,5,11,15,17,"F","BB","AF"
"1124","subj_5_piffif_AF2_49",5,"piffif","2","49","I","256",509,1467,2662,3742,5,11,15,17,"F","BB","AF"
"1125","subj_5_piffif_Pre_23",5,"piffif","1","23","I","128",491,1893,2638,3817,5,13,15,17,"F","BB","AF"
"1126","subj_5_piffif_Pre_5",5,"piffif","1","5","I","244",482,1926,2625,3878,5,13,15,17,"F","BB","AF"
"1127","subj_5_piffif_Pre_9",5,"piffif","1","9","I","267",500,1899,2615,3838,5,13,15,17,"F","BB","AF"
"1128","subj_5_tissif_32_Post",5,"tissif","4","32","I","233",446,1892,2764,4035,4,13,15,18,"F","BB","AF"
"1129","subj_5_tissif_34_Post",5,"tissif","4","34","I","246",477,1958,2829,4176,5,13,15,18,"F","BB","AF"
"1130","subj_5_tissif_5_Post",5,"tissif","4","5","I","194",454,1898,2658,4031,5,13,15,18,"F","BB","AF"
"1131","subj_5_tissif_AF2_10",5,"tissif","2","10","I","267",440,1319,2688,3770,4,10,15,17,"F","BB","AF"
"1132","subj_5_tissif_AF2_22",5,"tissif","2","22","I","244",490,1584,2432,3897,5,11,14,17,"F","BB","AF"
"1133","subj_5_tissif_AF2_41",5,"tissif","2","41","I","265",511,1333,2702,3668,5,10,15,17,"F","BB","AF"
"1134","subj_5_tissif_Pre_45",5,"tissif","1","45","I","243",475,1902,2680,4052,5,13,15,18,"F","BB","AF"
"1135","subj_5_tissif_Pre_47",5,"tissif","1","47","I","245",468,1922,2637,4131,5,13,15,18,"F","BB","AF"
"1136","subj_5_tissif_Pre_7",5,"tissif","1","7","I","258",483,1967,2727,4096,5,13,15,18,"F","BB","AF"
"1137","subj_7_kiggif_30_Post",7,"kiggif","4","30","I","225",425,2613,3115,4338,4,15,16,18,"F","NB","MN"
"1138","subj_7_kiggif_3_Post",7,"kiggif","4","3","I","218",394,2385,3111,4386,4,14,16,18,"F","NB","MN"
"1139","subj_7_kiggif_9_Post",7,"kiggif","4","9","I","216",372,2264,2957,3976,4,14,16,18,"F","NB","MN"
"1140","subj_7_kiggif_MN1_14",7,"kiggif","2","14","I","230",460,2168,2854,3750,5,13,15,17,"F","NB","MN"
"1141","subj_7_kiggif_MN1_43",7,"kiggif","2","43","I","229",448,2281,2929,4262,5,14,15,18,"F","NB","MN"
"1142","subj_7_kiggif_MN1_52",7,"kiggif","2","52","I","239",473,2124,2616,3547,5,13,15,17,"F","NB","MN"
"1143","subj_7_kiggif_Pre_20",7,"kiggif","1","20","I","249",486,2463,3078,4468,5,14,16,18,"F","NB","MN"
"1144","subj_7_kiggif_Pre_39",7,"kiggif","1","39","I","250",491,2302,3021,4251,5,14,16,18,"F","NB","MN"
"1145","subj_7_kiggif_Pre_51",7,"kiggif","1","51","I","234",449,2534,3093,4382,5,14,16,18,"F","NB","MN"
"1146","subj_7_piffif_20_Post",7,"piffif","4","20","I","213",420,2288,3030,4389,4,14,16,18,"F","NB","MN"
"1147","subj_7_piffif_25_Post",7,"piffif","4","25","I","216",421,2239,3035,4322,4,14,16,18,"F","NB","MN"
"1148","subj_7_piffif_7_Post",7,"piffif","4","7","I","226",414,2231,3069,4325,4,14,16,18,"F","NB","MN"
"1149","subj_7_piffif_MN1_2",7,"piffif","2","2","I","267",536,2119,2905,3560,5,13,15,17,"F","NB","MN"
"1150","subj_7_piffif_MN1_23",7,"piffif","2","23","I","239",478,2092,2907,3773,5,13,15,17,"F","NB","MN"
"1151","subj_7_piffif_MN1_41",7,"piffif","2","41","I","229",449,2014,2899,4293,5,13,15,18,"F","NB","MN"
"1152","subj_7_piffif_Pre_0",7,"piffif","1","0","I","232",447,2189,3041,4351,4,13,16,18,"F","NB","MN"
"1153","subj_7_piffif_Pre_50",7,"piffif","1","50","I","239",466,2226,3035,4356,5,14,16,18,"F","NB","MN"
"1154","subj_7_piffif_Pre_53",7,"piffif","1","53","I","220",429,2254,3018,4590,4,14,16,19,"F","NB","MN"
"1155","subj_7_tissif_16_Post",7,"tissif","4","16","I","199",379,2229,3046,4403,4,14,16,18,"F","NB","MN"
"1156","subj_7_tissif_37_Post",7,"tissif","4","37","I","217",430,2301,3123,4443,4,14,16,18,"F","NB","MN"
"1157","subj_7_tissif_46_Post",7,"tissif","4","46","I","211",414,2294,3085,4633,4,14,16,19,"F","NB","MN"
"1158","subj_7_tissif_MN1_12",7,"tissif","2","12","I","216",452,2054,2842,4187,5,13,15,18,"F","NB","MN"
"1159","subj_7_tissif_MN1_19",7,"tissif","2","19","I","227",456,2001,2932,3749,5,13,15,17,"F","NB","MN"
"1160","subj_7_tissif_MN1_21",7,"tissif","2","21","I","225",459,2181,2947,3777,5,13,16,17,"F","NB","MN"
"1161","subj_7_tissif_Pre_1",7,"tissif","1","1","I","223",426,2215,3058,4447,4,14,16,18,"F","NB","MN"
"1162","subj_7_tissif_Pre_8",7,"tissif","1","8","I","245",479,2224,3034,4459,5,14,16,18,"F","NB","MN"
"1163","subj_7_tissif_Pre_9",7,"tissif","1","9","I","237",466,2146,3051,4563,5,13,16,19,"F","NB","MN"
"1164","subj_9_kiggif_0_Post",9,"kiggif","4","0","I","274",497,2382,3294,4399,5,14,16,18,"F","BB","AF"
"1165","subj_9_kiggif_30_Post",9,"kiggif","4","30","I","240",398,2237,3183,4475,4,14,16,18,"F","BB","AF"
"1166","subj_9_kiggif_43_Post",9,"kiggif","4","43","I","248",747,2206,3178,4404,7,14,16,18,"F","BB","AF"
"1167","subj_9_kiggif_AF2_2",9,"kiggif","2","2","I","284",663,1862,2920,4392,6,12,15,18,"F","BB","AF"
"1168","subj_9_kiggif_AF2_42",9,"kiggif","2","42","I","282",826,1973,3284,3846,7,13,16,17,"F","BB","AF"
"1169","subj_9_kiggif_Pre_18",9,"kiggif","1","18","I","256",540,2313,3280,4512,5,14,16,18,"F","BB","AF"
