"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F3Hz","F4.Hz.","F1Bark","F2Bark","F3Bark","F4Bark","gender","BB"
"3233","subj_13_piffif_AF2_23",13,"piffif","AF2","23","I","139",360,1144,2270,3243,4,9,14,16,"M","BB"
"3234","subj_13_piffif_AF2_49",13,"piffif","AF2","49","I","143",359,1146,2348,3220,4,9,14,16,"M","BB"
"3235","subj_13_piffif_MN1_28",13,"piffif","MN1","28","I","145",326,1011,2165,3324,3,9,13,16,"M","BB"
"3236","subj_13_piffif_MN1_35",13,"piffif","MN1","35","I","147",390,1045,2332,3360,4,9,14,16,"M","BB"
"3237","subj_13_piffif_MN1_4",13,"piffif","MN1","4","I","147",395,1088,2230,3071,4,9,14,16,"M","BB"
"3238","subj_13_piffif_Pre_46",13,"piffif","Pre","46","I","132",357,1942,2657,3245,4,13,15,16,"M","BB"
"3239","subj_13_piffif_Pre_48",13,"piffif","Pre","48","I","125",432,2043,2793,3325,4,13,15,16,"M","BB"
"3240","subj_13_piffif_Pre_52",13,"piffif","Pre","52","I","125",423,1945,2688,3022,4,13,15,16,"M","BB"
"3241","subj_13_tissif_13_Post",13,"tissif","Post","13","I","131",366,1954,2601,3475,4,13,15,17,"M","BB"
"3242","subj_13_tissif_23_Post",13,"tissif","Post","23","I","132",369,2013,2670,3371,4,13,15,16,"M","BB"
"3243","subj_13_tissif_45_Post",13,"tissif","Post","45","I","133",364,1993,2462,2918,4,13,14,15,"M","BB"
"3244","subj_13_tissif_AF2_17",13,"tissif","AF2","17","I","144",357,992,2324,2659,4,8,14,15,"M","BB"
"3245","subj_13_tissif_AF2_52",13,"tissif","AF2","52","I","138",355,1135,2426,3221,4,9,14,16,"M","BB"
"3246","subj_13_tissif_AF2_6",13,"tissif","AF2","6","I","135",342,896,2303,3815,4,8,14,17,"M","BB"
"3247","subj_13_tissif_MN1_44",13,"tissif","MN1","44","I","143",348,1095,2365,2707,4,9,14,15,"M","BB"
"3248","subj_13_tissif_MN1_49",13,"tissif","MN1","49","I","149",474,1107,2491,3262,5,9,14,16,"M","BB"
"3249","subj_13_tissif_MN1_5",13,"tissif","MN1","5","I","140",373,1052,2340,3038,4,9,14,16,"M","BB"
"3250","subj_13_tissif_Pre_34",13,"tissif","Pre","34","I","128",408,1871,2573,3457,4,12,15,17,"M","BB"
"3251","subj_13_tissif_Pre_37",13,"tissif","Pre","37","I","125",449,1903,2689,3447,5,13,15,17,"M","BB"
"3252","subj_13_tissif_Pre_7",13,"tissif","Pre","7","I","125",395,1833,2645,3422,4,12,15,17,"M","BB"
"3253","subj_29_kiggif_33_Post",29,"kiggif","Post","33","I","127",323,2152,2845,3813,3,13,15,17,"M","NB"
"3254","subj_29_kiggif_42_Post",29,"kiggif","Post","42","I","118",350,2401,2990,3776,4,14,16,17,"M","NB"
"3255","subj_29_kiggif_44_Post",29,"kiggif","Post","44","I","128",287,2173,2771,3703,3,13,15,17,"M","NB"
"3256","subj_29_kiggif_AF2_0",29,"kiggif","AF2","0","I","140",390,2285,2841,3692,4,14,15,17,"M","NB"
"3257","subj_29_kiggif_AF2_26",29,"kiggif","AF2","26","I","120",320,2194,2933,3670,3,14,15,17,"M","NB"
"3258","subj_29_kiggif_AF2_46",29,"kiggif","AF2","46","I","121",325,2297,2905,3703,3,14,15,17,"M","NB"
"3259","subj_29_kiggif_MN1_12",29,"kiggif","MN1","12","I","140",433,2217,2884,3725,4,14,15,17,"M","NB"
"3260","subj_29_kiggif_MN1_32",29,"kiggif","MN1","32","I","140",482,2154,2949,3897,5,13,16,17,"M","NB"
"3261","subj_29_kiggif_MN1_42",29,"kiggif","MN1","42","I","141",465,2084,2851,3761,5,13,15,17,"M","NB"
"3262","subj_29_kiggif_Pre_15",29,"kiggif","Pre","15","I","130",284,2352,2716,3724,3,14,15,17,"M","NB"
"3263","subj_29_kiggif_Pre_18",29,"kiggif","Pre","18","I","130",320,2268,2649,3659,3,14,15,17,"M","NB"
"3264","subj_29_kiggif_Pre_45",29,"kiggif","Pre","45","I","129",335,2291,2837,3841,3,14,15,17,"M","NB"
"3265","subj_29_piffif_0_Post",29,"piffif","Post","0","I","138",376,1834,2763,3911,4,12,15,17,"M","NB"
"3266","subj_29_piffif_18_Post",29,"piffif","Post","18","I","118",375,1951,3132,3752,4,13,16,17,"M","NB"
"3267","subj_29_piffif_9_Post",29,"piffif","Post","9","I","121",319,2159,2912,3894,3,13,15,17,"M","NB"
"3268","subj_29_piffif_AF2_19",29,"piffif","AF2","19","I","123",368,1982,2821,3701,4,13,15,17,"M","NB"
"3269","subj_29_piffif_AF2_27",29,"piffif","AF2","27","I","120",382,2400,3192,3802,4,14,16,17,"M","NB"
"3270","subj_29_piffif_AF2_48",29,"piffif","AF2","48","I","124",309,1985,2856,3933,3,13,15,18,"M","NB"
"3271","subj_29_piffif_MN1_1",29,"piffif","MN1","1","I","139",448,1892,2703,3718,5,13,15,17,"M","NB"
"3272","subj_29_piffif_MN1_21",29,"piffif","MN1","21","I","132",354,2052,2734,3816,4,13,15,17,"M","NB"
"3273","subj_29_piffif_MN1_53",29,"piffif","MN1","53","I","143",438,2333,2940,3855,4,14,15,17,"M","NB"
"3274","subj_29_piffif_Pre_47",29,"piffif","Pre","47","I","127",336,2162,2964,3725,3,13,16,17,"M","NB"
"3275","subj_29_piffif_Pre_52",29,"piffif","Pre","52","I","124",311,2028,3210,3960,3,13,16,18,"M","NB"
"3276","subj_29_piffif_Pre_9",29,"piffif","Pre","9","I","127",307,2008,2731,3696,3,13,15,17,"M","NB"
"3277","subj_29_tissif_38_Post",29,"tissif","Post","38","I","122",327,2033,2725,3969,3,13,15,18,"M","NB"
"3278","subj_29_tissif_49_Post",29,"tissif","Post","49","I","120",382,2002,2786,3982,4,13,15,18,"M","NB"
"3279","subj_29_tissif_4_Post",29,"tissif","Post","4","I","129",323,2060,2809,3938,3,13,15,18,"M","NB"
"3280","subj_29_tissif_AF2_11",29,"tissif","AF2","11","I","124",329,2065,2689,3962,3,13,15,18,"M","NB"
"3281","subj_29_tissif_AF2_36",29,"tissif","AF2","36","I","124",336,1829,2767,3957,3,12,15,18,"M","NB"
"3282","subj_29_tissif_AF2_43",29,"tissif","AF2","43","I","121",366,2099,2796,3984,4,13,15,18,"M","NB"
"3283","subj_29_tissif_MN1_22",29,"tissif","MN1","22","I","138",433,2029,2730,3932,4,13,15,17,"M","NB"
"3284","subj_29_tissif_MN1_38",29,"tissif","MN1","38","I","141",447,2118,2712,3867,5,13,15,17,"M","NB"
"3285","subj_29_tissif_MN1_7",29,"tissif","MN1","7","I","128",351,1891,2668,3824,4,13,15,17,"M","NB"
"3286","subj_29_tissif_Pre_1",29,"tissif","Pre","1","I","122",336,2007,2675,3862,3,13,15,17,"M","NB"
"3287","subj_29_tissif_Pre_10",29,"tissif","Pre","10","I","127",307,1911,2663,3678,3,13,15,17,"M","NB"
"3288","subj_29_tissif_Pre_37",29,"tissif","Pre","37","I","125",323,2052,2708,3930,3,13,15,17,"M","NB"
"3289","subj_2_kiggif_31_Post",2,"kiggif","Post","31","I","167",335,1878,2885,3743,3,12,15,17,"M","BB"
"3290","subj_2_kiggif_33_Post",2,"kiggif","Post","33","I","177",351,2117,2631,3518,4,13,15,17,"M","BB"
"3291","subj_2_kiggif_45_Post",2,"kiggif","Post","45","I","139",354,1939,2548,3273,4,13,15,16,"M","BB"
"3292","subj_2_kiggif_AF2_17",2,"kiggif","AF1","17","I","198",410,1468,1992,3206,4,11,13,16,"M","BB"
"3293","subj_2_kiggif_AF2_25",2,"kiggif","AF1","25","I","131",427,1065,1888,3326,4,9,13,16,"M","BB"
"3294","subj_2_kiggif_AF2_6",2,"kiggif","AF1","6","I","95",385,1429,2450,2873,4,11,14,15,"M","BB"
"3295","subj_2_kiggif_MN1_17",2,"kiggif","MN2","17","I","221",472,1529,1987,3310,5,11,13,16,"M","BB"
"3296","subj_2_kiggif_MN1_38",2,"kiggif","MN2","38","I","234",485,1442,1957,3256,5,11,13,16,"M","BB"
"3297","subj_2_kiggif_MN1_53",2,"kiggif","MN2","53","I","231",473,1639,1941,3702,5,12,13,17,"M","BB"
"3298","subj_2_kiggif_Pre_11",2,"kiggif","Pre","11","I","139",375,1952,2835,3506,4,13,15,17,"M","BB"
"3299","subj_2_kiggif_Pre_47",2,"kiggif","Pre","47","I","136",337,2109,2884,3587,3,13,15,17,"M","BB"
"3300","subj_2_kiggif_Pre_5",2,"kiggif","Pre","5","I","140",354,1885,2760,3445,4,13,15,17,"M","BB"
"3301","subj_2_piffif_38_Post",2,"piffif","Post","38","I","152",327,1953,2458,3516,3,13,14,17,"M","BB"
"3302","subj_2_piffif_48_Post",2,"piffif","Post","48","I","138",387,1943,2490,3516,4,13,14,17,"M","BB"
"3303","subj_2_piffif_AF2_10",2,"piffif","AF1","10","I","87",426,1268,2148,4021,4,10,13,18,"M","BB"
"3304","subj_2_piffif_AF2_33",2,"piffif","AF1","33","I","196",414,1261,2016,3719,4,10,13,17,"M","BB"
"3305","subj_2_piffif_AF2_51",2,"piffif","AF1","51","I","195",402,1233,1921,3744,4,10,13,17,"M","BB"
"3306","subj_2_piffif_MN1_31",2,"piffif","MN2","31","I","218",456,1306,1959,3704,5,10,13,17,"M","BB"
"3307","subj_2_piffif_MN1_33",2,"piffif","MN2","33","I","241",486,1322,1966,3631,5,10,13,17,"M","BB"
"3308","subj_2_piffif_MN1_44",2,"piffif","MN2","44","I","239",525,1431,2002,3030,5,11,13,16,"M","BB"
"3309","subj_2_piffif_Pre_0",2,"piffif","Pre","0","I","145",389,1819,2150,3594,4,12,13,17,"M","BB"
"3310","subj_2_piffif_Pre_10",2,"piffif","Pre","10","I","134",377,1881,2415,3556,4,12,14,17,"M","BB"
"3311","subj_2_piffif_Pre_33",2,"piffif","Pre","33","I","141",388,1924,2544,3635,4,13,15,17,"M","BB"
"3312","subj_2_tissif_35_Post",2,"tissif","Post","35","I","156",383,1851,2644,3150,4,12,15,16,"M","BB"
"3313","subj_2_tissif_4_Post",2,"tissif","Post","4","I","162",315,1817,2555,3624,3,12,15,17,"M","BB"
"3314","subj_2_tissif_52_Post",2,"tissif","Post","52","I","141",397,1801,2492,3507,4,12,14,17,"M","BB"
"3315","subj_2_tissif_AF2_22",2,"tissif","AF1","22","I","232",410,1044,2171,3715,4,9,13,17,"M","BB"
"3316","subj_2_tissif_AF2_31",2,"tissif","AF1","31","I","208",426,1349,2140,3704,4,10,13,17,"M","BB"
"3317","subj_2_tissif_AF2_40",2,"tissif","AF1","40","I","165",406,1188,2023,3596,4,10,13,17,"M","BB"
"3318","subj_2_tissif_MN1_30",2,"tissif","MN2","30","I","237",478,1445,2004,3458,5,11,13,17,"M","BB"
"3319","subj_2_tissif_MN1_39",2,"tissif","MN2","39","I","228",467,1358,1841,3501,5,10,12,17,"M","BB"
"3320","subj_2_tissif_MN1_47",2,"tissif","MN2","47","I","236",479,1530,2029,3041,5,11,13,16,"M","BB"
"3321","subj_2_tissif_Pre_20",2,"tissif","Pre","20","I","134",387,1891,2630,4176,4,13,15,18,"M","BB"
"3322","subj_2_tissif_Pre_31",2,"tissif","Pre","31","I","131",477,1996,2865,4178,4,13,15,18,"M","BB"
"3323","subj_2_tissif_Pre_46",2,"tissif","Pre","46","I","140",355,1929,2679,4073,4,13,15,18,"M","BB"
"3324","subj_33_kiggif_32_Post",33,"kiggif","Post","32","I","119",351,2019,2520,3489,4,13,14,17,"M","BB"
"3325","subj_33_kiggif_39_Post",33,"kiggif","Post","39","I","123",345,1979,2695,3411,4,13,15,17,"M","BB"
"3326","subj_33_kiggif_51_Post",33,"kiggif","Post","51","I","82",391,1769,2263,3416,4,12,14,17,"M","BB"
"3327","subj_33_kiggif_AF2_17",33,"kiggif","AF1","17","I","149",383,1581,1975,3549,4,11,13,17,"M","BB"
"3328","subj_33_kiggif_AF2_24",33,"kiggif","AF1","24","I","143",352,1508,2020,3562,4,11,13,17,"M","BB"
"3329","subj_33_kiggif_AF2_39",33,"kiggif","AF1","39","I","140",408,1569,2280,3340,4,11,14,16,"M","BB"
"3330","subj_33_kiggif_MN1_0",33,"kiggif","MN2","0","I","156",365,1675,1905,3380,4,12,13,16,"M","BB"
"3331","subj_33_kiggif_MN1_27",33,"kiggif","MN2","27","I","142",409,1877,2086,3632,4,12,13,17,"M","BB"
"3332","subj_33_kiggif_MN1_34",33,"kiggif","MN2","34","I","141",422,1547,2307,3351,4,11,14,16,"M","BB"
"3333","subj_33_kiggif_Pre_1",33,"kiggif","Pre","1","I","145",341,2030,2807,3530,4,13,15,17,"M","BB"
"3334","subj_33_kiggif_Pre_37",33,"kiggif","Pre","37","I","145",342,1979,2548,3491,4,13,15,17,"M","BB"
"3335","subj_33_kiggif_Pre_44",33,"kiggif","Pre","44","I","132",350,1976,2667,3621,4,13,15,17,"M","BB"
"3336","subj_33_piffif_14_Post",33,"piffif","Post","14","I","120",380,1790,2400,3584,4,12,14,17,"M","BB"
"3337","subj_33_piffif_38_Post",33,"piffif","Post","38","I","84",395,1776,2331,3470,4,12,14,17,"M","BB"
"3338","subj_33_piffif_AF2_15",33,"piffif","AF1","15","I","148",357,1321,2410,3412,4,10,14,17,"M","BB"
"3339","subj_33_piffif_AF2_26",33,"piffif","AF1","26","I","162",409,1310,2418,3545,4,10,14,17,"M","BB"
"3340","subj_33_piffif_AF2_37",33,"piffif","AF1","37","I","145",410,1465,2509,3553,4,11,14,17,"M","BB"
"3341","subj_33_piffif_MN1_1",33,"piffif","MN2","1","I","159",415,1472,2438,3428,4,11,14,17,"M","BB"
"3342","subj_33_piffif_MN1_25",33,"piffif","MN2","25","I","140",415,1526,2157,3524,4,11,13,17,"M","BB"
"3343","subj_33_piffif_MN1_7",33,"piffif","MN2","7","I","140",412,1352,2435,3444,4,10,14,17,"M","BB"
"3344","subj_33_piffif_Pre_20",33,"piffif","Pre","20","I","144",401,1783,2512,3612,4,12,14,17,"M","BB"
"3345","subj_33_piffif_Pre_23",33,"piffif","Pre","23","I","134",375,1844,2423,3648,4,12,14,17,"M","BB"
"3346","subj_33_piffif_Pre_32",33,"piffif","Pre","32","I","141",387,1803,2399,3610,4,12,14,17,"M","BB"
"3347","subj_33_tissif_2_Post",33,"tissif","Post","2","I","120",370,1814,2409,3725,4,12,14,17,"M","BB"
"3348","subj_33_tissif_3_Post",33,"tissif","Post","3","I","112",391,1846,2434,3621,4,12,14,17,"M","BB"
"3349","subj_33_tissif_5_Post",33,"tissif","Post","5","I","123",372,1794,2352,3808,4,12,14,17,"M","BB"
"3350","subj_33_tissif_AF2_28",33,"tissif","AF1","28","I","141",381,1586,2344,3546,4,11,14,17,"M","BB"
"3351","subj_33_tissif_AF2_41",33,"tissif","AF1","41","I","131",380,1781,2407,3654,4,12,14,17,"M","BB"
"3352","subj_33_tissif_AF2_51",33,"tissif","AF1","51","I","131",388,1622,2028,3199,4,12,13,16,"M","BB"
"3353","subj_33_tissif_MN1_16",33,"tissif","MN2","16","I","137",406,1603,2124,3520,4,11,13,17,"M","BB"
"3354","subj_33_tissif_MN1_17",33,"tissif","MN2","17","I","132",399,1449,2181,3443,4,11,13,17,"M","BB"
"3355","subj_33_tissif_MN1_42",33,"tissif","MN2","42","I","142",404,1537,2423,3498,4,11,14,17,"M","BB"
"3356","subj_33_tissif_Pre_11",33,"tissif","Pre","11","I","155",193,1970,2822,3567,2,13,15,17,"M","BB"
"3357","subj_33_tissif_Pre_30",33,"tissif","Pre","30","I","143",380,1874,2426,3757,4,12,14,17,"M","BB"
"3358","subj_3_kiggif_18_Post",3,"kiggif","Post","18","I","144",425,1738,2544,3298,4,12,15,16,"M","NB"
"3359","subj_3_kiggif_25_Post",3,"kiggif","Post","25","I","140",425,1660,2721,3555,4,12,15,17,"M","NB"
"3360","subj_3_kiggif_49_Post",3,"kiggif","Post","49","I","141",405,1861,2640,3293,4,12,15,16,"M","NB"
"3361","subj_3_kiggif_AF2_16",3,"kiggif","AF1","16","I","143",351,2112,2604,3394,4,13,15,16,"M","NB"
"3362","subj_3_kiggif_MN1_2",3,"kiggif","MN2","2","I","187",408,1844,2618,3318,4,12,15,16,"M","NB"
"3363","subj_3_kiggif_MN1_42",3,"kiggif","MN2","42","I","173",480,1856,2516,3226,5,12,14,16,"M","NB"
"3364","subj_3_kiggif_MN1_8",3,"kiggif","MN2","8","I","200",367,2047,2700,3071,4,13,15,16,"M","NB"
"3365","subj_3_kiggif_Pre_18",3,"kiggif","Pre","18","I","148",376,2042,2422,3280,4,13,14,16,"M","NB"
"3366","subj_3_kiggif_Pre_34",3,"kiggif","Pre","34","I","162",377,2012,2499,3345,4,13,14,16,"M","NB"
"3367","subj_3_kiggif_Pre_5",3,"kiggif","Pre","5","I","156",344,2050,2447,3403,4,13,14,17,"M","NB"
"3368","subj_3_piffif_15_Post",3,"piffif","Post","15","I","144",360,1867,2555,3180,4,12,15,16,"M","NB"
"3369","subj_3_piffif_24_Post",3,"piffif","Post","24","I","141",424,1591,2599,3200,4,11,15,16,"M","NB"
"3370","subj_3_piffif_38_Post",3,"piffif","Post","38","I","137",407,1671,2386,3271,4,12,14,16,"M","NB"
"3371","subj_3_piffif_AF2_24",3,"piffif","AF1","24","I","137",407,1748,2410,3378,4,12,14,16,"M","NB"
"3372","subj_3_piffif_AF2_29",3,"piffif","AF1","29","I","133",416,1789,2420,3430,4,12,14,17,"M","NB"
"3373","subj_3_piffif_AF2_48",3,"piffif","AF1","48","I","143",391,1849,2374,3337,4,12,14,16,"M","NB"
"3374","subj_3_piffif_MN1_29",3,"piffif","MN2","29","I","184",441,1641,2259,3252,4,12,14,16,"M","NB"
"3375","subj_3_piffif_MN1_35",3,"piffif","MN2","35","I","175",483,1656,2380,3272,5,12,14,16,"M","NB"
"3376","subj_3_piffif_MN1_41",3,"piffif","MN2","41","I","176",465,1610,2351,3317,5,11,14,16,"M","NB"
"3377","subj_3_piffif_Pre_2",3,"piffif","Pre","2","I","150",410,1778,2352,3281,4,12,14,16,"M","NB"
"3378","subj_3_piffif_Pre_36",3,"piffif","Pre","36","I","145",387,1739,2558,3383,4,12,15,16,"M","NB"
"3379","subj_3_piffif_Pre_7",3,"piffif","Pre","7","I","140",399,1681,2331,3282,4,12,14,16,"M","NB"
"3380","subj_3_tissif_29_Post",3,"tissif","Post","29","I","132",456,1725,2640,3485,5,12,15,17,"M","NB"
"3381","subj_3_tissif_32_Post",3,"tissif","Post","32","I","136",400,1779,2517,3295,4,12,14,16,"M","NB"
"3382","subj_3_tissif_47_Post",3,"tissif","Post","47","I","142",403,1741,2584,3458,4,12,15,17,"M","NB"
"3383","subj_3_tissif_AF2_13",3,"tissif","AF1","13","I","137",371,1862,2635,3438,4,12,15,17,"M","NB"
"3384","subj_3_tissif_AF2_22",3,"tissif","AF1","22","I","135",383,1853,2580,3459,4,12,15,17,"M","NB"
"3385","subj_3_tissif_AF2_39",3,"tissif","AF1","39","I","140",365,1685,2606,3413,4,12,15,17,"M","NB"
"3386","subj_3_tissif_MN1_1",3,"tissif","MN2","1","I","206",439,1776,2671,3383,4,12,15,16,"M","NB"
"3387","subj_3_tissif_MN1_24",3,"tissif","MN2","24","I","182",460,1776,2448,3645,5,12,14,17,"M","NB"
"3388","subj_3_tissif_MN1_26",3,"tissif","MN2","26","I","184",394,1698,2415,3424,4,12,14,17,"M","NB"
"3389","subj_3_tissif_Pre_10",3,"tissif","Pre","10","I","145",372,1768,2538,3513,4,12,14,17,"M","NB"
"3390","subj_3_tissif_Pre_13",3,"tissif","Pre","13","I","167",404,1781,2536,3452,4,12,14,17,"M","NB"
"3391","subj_3_tissif_Pre_17",3,"tissif","Pre","17","I","147",357,1877,2488,3521,4,12,14,17,"M","NB"
"3392","subj_40_kiggif_21_Post",40,"kiggif","Post","21","I","164",339,1825,2348,2884,4,12,14,15,"M","NB"
"3393","subj_40_kiggif_26_Post",40,"kiggif","Post","26","I","143",415,1951,2667,3282,4,13,15,16,"M","NB"
"3394","subj_40_kiggif_39_Post",40,"kiggif","Post","39","I","149",420,2008,2823,3358,4,13,15,16,"M","NB"
"3395","subj_40_kiggif_AF2_24",40,"kiggif","AF1","24","I","133",349,1978,2194,3157,4,13,14,16,"M","NB"
"3396","subj_40_kiggif_AF2_29",40,"kiggif","AF1","29","I","135",367,2145,2726,3356,4,13,15,16,"M","NB"
"3397","subj_40_kiggif_AF2_46",40,"kiggif","AF1","46","I","141",378,2107,2648,3354,4,13,15,16,"M","NB"
"3398","subj_40_kiggif_MN1_20",40,"kiggif","MN2","20","I","142",417,1981,2726,3305,4,13,15,16,"M","NB"
"3399","subj_40_kiggif_MN1_27",40,"kiggif","MN2","27","I","149",430,2012,2747,3248,4,13,15,16,"M","NB"
"3400","subj_40_kiggif_MN1_39",40,"kiggif","MN2","39","I","147",421,2044,2735,3244,4,13,15,16,"M","NB"
"3401","subj_40_kiggif_Pre_10",40,"kiggif","Pre","10","I","142",356,2133,2464,3377,4,13,14,16,"M","NB"
"3402","subj_40_kiggif_Pre_33",40,"kiggif","Pre","33","I","150",352,2161,2589,3432,4,13,15,17,"M","NB"
"3403","subj_40_kiggif_Pre_6",40,"kiggif","Pre","6","I","148",348,2138,2671,3004,4,13,15,16,"M","NB"
"3404","subj_40_piffif_17_Post",40,"piffif","Post","17","I","150",366,1939,2805,3346,4,13,15,16,"M","NB"
"3405","subj_40_piffif_53_Post",40,"piffif","Post","53","I","153",435,1757,2745,3407,4,12,15,17,"M","NB"
"3406","subj_40_piffif_9_Post",40,"piffif","Post","9","I","149",413,1921,2774,3405,4,13,15,17,"M","NB"
"3407","subj_40_piffif_AF2_50",40,"piffif","AF1","50","I","141",379,1836,2406,3118,4,12,14,16,"M","NB"
"3408","subj_40_piffif_AF2_53",40,"piffif","AF1","53","I","144",370,1989,2675,2960,4,13,15,16,"M","NB"
"3409","subj_40_piffif_AF2_8",40,"piffif","AF1","8","I","146",396,1849,2921,3332,4,12,15,16,"M","NB"
"3410","subj_40_piffif_MN1_33",40,"piffif","MN2","33","I","143",421,1756,2433,3234,4,12,14,16,"M","NB"
"3411","subj_40_piffif_MN1_35",40,"piffif","MN2","35","I","149",428,1806,2666,3195,4,12,15,16,"M","NB"
"3412","subj_40_piffif_MN1_46",40,"piffif","MN2","46","I","144",426,1856,2700,3271,4,12,15,16,"M","NB"
"3413","subj_40_piffif_Pre_13",40,"piffif","Pre","13","I","158",362,1998,2548,3462,4,13,15,17,"M","NB"
"3414","subj_40_piffif_Pre_46",40,"piffif","Pre","46","I","146",398,1852,2435,3231,4,12,14,16,"M","NB"
"3415","subj_40_piffif_Pre_5",40,"piffif","Pre","5","I","150",388,2061,2712,3421,4,13,15,17,"M","NB"
"3416","subj_40_tissif_23_Post",40,"tissif","Post","23","I","156",363,1836,2666,3327,4,12,15,16,"M","NB"
"3417","subj_40_tissif_42_Post",40,"tissif","Post","42","I","146",395,1858,2645,3344,4,12,15,16,"M","NB"
"3418","subj_40_tissif_7_Post",40,"tissif","Post","7","I","152",420,1914,2810,3347,4,13,15,16,"M","NB"
"3419","subj_40_tissif_AF2_1",40,"tissif","AF1","1","I","149",365,2014,2569,3037,4,13,15,16,"M","NB"
"3420","subj_40_tissif_AF2_28",40,"tissif","AF1","28","I","138",365,1953,2572,3360,4,13,15,16,"M","NB"
"3421","subj_40_tissif_AF2_52",40,"tissif","AF1","52","I","142",372,1871,2483,3173,4,12,14,16,"M","NB"
"3422","subj_40_tissif_MN1_1",40,"tissif","MN2","1","I","165",369,1856,2717,3293,4,12,15,16,"M","NB"
"3423","subj_40_tissif_MN1_37",40,"tissif","MN2","37","I","146",415,1877,2740,3310,4,12,15,16,"M","NB"
"3424","subj_40_tissif_MN1_4",40,"tissif","MN2","4","I","159",429,1878,2662,3310,4,12,15,16,"M","NB"
"3425","subj_40_tissif_Pre_16",40,"tissif","Pre","16","I","142",387,1962,2673,3468,4,13,15,17,"M","NB"
"3426","subj_40_tissif_Pre_35",40,"tissif","Pre","35","I","144",381,1994,2676,3475,4,13,15,17,"M","NB"
"3427","subj_40_tissif_Pre_8",40,"tissif","Pre","8","I","146",383,1901,2571,3364,4,13,15,16,"M","NB"
"3428","subj_43_kiggif_14_Post",43,"kiggif","Post","14","I","112",355,1773,2483,3201,4,12,14,16,"M","NB"
"3429","subj_43_kiggif_27_Post",43,"kiggif","Post","27","I","108",360,1771,2536,3283,4,12,14,16,"M","NB"
"3430","subj_43_kiggif_6_Post",43,"kiggif","Post","6","I","114",318,1707,2520,3359,3,12,14,16,"M","NB"
"3431","subj_43_kiggif_AF2_28",43,"kiggif","AF1","28","I","131",359,1804,2561,3221,4,12,15,16,"M","NB"
"3432","subj_43_kiggif_AF2_35",43,"kiggif","AF1","35","I","134",343,1762,2707,3319,4,12,15,16,"M","NB"
"3433","subj_43_kiggif_AF2_52",43,"kiggif","AF1","52","I","141",388,1801,2615,3332,4,12,15,16,"M","NB"
"3434","subj_43_kiggif_MN1_26",43,"kiggif","MN2","26","I","151",395,1750,2550,3107,4,12,15,16,"M","NB"
"3435","subj_43_kiggif_MN1_42",43,"kiggif","MN2","42","I","150",387,1794,2683,3400,4,12,15,16,"M","NB"
"3436","subj_43_kiggif_MN1_50",43,"kiggif","MN2","50","I","149",378,1791,2600,3002,4,12,15,16,"M","NB"
"3437","subj_43_kiggif_Pre_22",43,"kiggif","Pre","22","I","142",377,1865,2726,3480,4,12,15,17,"M","NB"
"3438","subj_43_kiggif_Pre_25",43,"kiggif","Pre","25","I","140",370,1822,2819,3528,4,12,15,17,"M","NB"
"3439","subj_43_kiggif_Pre_6",43,"kiggif","Pre","6","I","162",367,1928,2684,3514,4,13,15,17,"M","NB"
"3440","subj_43_piffif_43_Post",43,"piffif","Post","43","I","106",374,1665,2415,3242,4,12,14,16,"M","NB"
"3441","subj_43_piffif_4_Post",43,"piffif","Post","4","I","114",359,1710,2514,3103,4,12,14,16,"M","NB"
"3442","subj_43_piffif_9_Post",43,"piffif","Post","9","I","116",356,1685,2446,3319,4,12,14,16,"M","NB"
"3443","subj_43_piffif_AF2_4",43,"piffif","AF1","4","I","143",375,1713,2425,3268,4,12,14,16,"M","NB"
"3444","subj_43_piffif_AF2_49",43,"piffif","AF1","49","I","131",357,1759,2479,3307,4,12,14,16,"M","NB"
"3445","subj_43_piffif_AF2_8",43,"piffif","AF1","8","I","138",386,1735,2575,3242,4,12,15,16,"M","NB"
"3446","subj_43_piffif_MN1_38",43,"piffif","MN2","38","I","156",420,1705,2425,3205,4,12,14,16,"M","NB"
"3447","subj_43_piffif_MN1_48",43,"piffif","MN2","48","I","151",398,1639,2418,3084,4,12,14,16,"M","NB"
